"","Date","Americas","Americas","Americas","Asia-Pacific","Asia-Pacific","Asia-Pacific","Europe","Australia","Austria","Belgium","Brazil","Canada","Chile","China","Colombia","Czech Republic","Denmark","EAFE","Egypt","Emerging","Finland","France","Germany","Greece","Hong Kong","Hungary","India","Indonesia","Ireland","Israel","Italy","Japan","Korea, Republic of","Malaysia","Mexico","Netherlands","New Zealand","Norway","Peru","Philippines","Poland","Portugal","Qatar","Russian Federation","Singapore","South Africa","Spain","Sweden","Switzerland","Taiwan, Province of China","Thailand","Turkey","United Arab Emirates","United Kingdom","United States","Developed"
"243",1990-02-28,NA,NA,NA,NA,NA,NA,NA,394.73,2392.28,1670.27,NA,680.23,NA,NA,NA,NA,1654.98,1519.16,NA,NA,106.68,965.29,1017.2,NA,3317.36,NA,NA,NA,185.65,NA,360.15,4802.36,NA,NA,NA,1422.88,84.89,1808.55,NA,NA,NA,93.52,NA,NA,2180.84,NA,461.06,1935.5,876.68,NA,NA,NA,NA,947.55,559.47,885.75
"244",1990-03-30,NA,NA,NA,NA,NA,NA,NA,384.85,2433.68,1819.56,NA,686.11,NA,NA,NA,NA,1735.9,1360.86,NA,NA,98.97,1028.02,1115.12,NA,3393.15,NA,NA,NA,183.34,NA,374.2,3871.15,NA,NA,NA,1486.34,81.48,1827.41,NA,NA,NA,90.22,NA,NA,2124.43,NA,422.03,1860.45,845.21,NA,NA,NA,NA,920.21,572.23,832.01
"245",1990-04-30,NA,NA,NA,NA,NA,NA,NA,358.94,2121.58,1805.72,NA,634.55,NA,NA,NA,NA,1623.05,1350.06,NA,NA,91.16,1088.69,1038.33,NA,3369.35,NA,NA,NA,172.74,NA,383.81,3920.01,NA,NA,NA,1440.22,79.83,1713.66,NA,NA,NA,94.53,NA,NA,1951.57,NA,467.52,1909.16,833.95,NA,NA,NA,NA,861.16,560.09,819.75
"246",1990-05-31,NA,NA,NA,NA,NA,NA,NA,391.89,2079.72,1849.35,NA,681.03,NA,NA,NA,NA,1714.84,1504.15,NA,NA,92.39,1110.43,1050.59,NA,3625.66,NA,NA,NA,183.26,NA,408.03,4481.08,NA,NA,NA,1499.42,88.17,1875.92,NA,NA,NA,94.59,NA,NA,2183.27,NA,491.19,2158.91,972.44,NA,NA,NA,NA,989.44,611.39,905.82
"247",1990-06-29,NA,NA,NA,NA,NA,NA,NA,408.83,2250.86,1861.04,NA,678.35,NA,NA,NA,NA,1731.86,1490.88,NA,NA,90.75,1093.71,1095.67,NA,3779.98,NA,NA,NA,186.26,NA,415.85,4271.91,NA,NA,NA,1517.59,87.86,1821.63,NA,NA,NA,96.69,NA,NA,2186.05,NA,528.86,2278.11,989.5,NA,NA,NA,NA,1048.31,608.65,899.1
"248",1990-07-31,NA,NA,NA,NA,NA,NA,NA,428.47,2529.03,1963.26,NA,692.14,NA,NA,NA,NA,1864.6,1511.88,NA,NA,94.87,1103.44,1175.17,NA,3981.88,NA,NA,NA,185.85,NA,419.34,4214.29,NA,NA,NA,1596.63,92.85,2031.92,NA,NA,NA,97.48,NA,NA,2319.51,NA,551.68,2380.12,1004.53,NA,NA,NA,NA,1093.53,607.25,907.02
"249",1990-08-31,NA,NA,NA,NA,NA,NA,NA,421.77,2084.11,1780.89,NA,656.67,NA,NA,NA,NA,1734.21,1365.08,NA,NA,87.91,962.56,1000.4,NA,3532.55,NA,NA,NA,153.01,NA,359.02,3804.25,NA,NA,NA,1474.03,87.82,1914.25,NA,NA,NA,88.67,NA,NA,1977,NA,484.8,2065.47,896.32,NA,NA,NA,NA,1035.35,551.22,821.84
"250",1990-09-28,NA,NA,NA,NA,NA,NA,NA,397.77,1598.15,1608.64,NA,627.36,NA,NA,NA,NA,1583.11,1174.84,NA,NA,71.33,860.83,823.56,NA,3144.09,NA,NA,NA,141.93,NA,316.2,3181.69,NA,NA,NA,1402.6,78.31,1740.58,NA,NA,NA,76.79,NA,NA,1663.53,NA,394.9,1622.22,790.79,NA,NA,NA,NA,943.4,525.18,734.9
"251",1990-10-31,NA,NA,NA,NA,NA,NA,NA,361.05,1780.62,1741.2,NA,607.81,NA,NA,NA,NA,1726.77,1357.87,NA,NA,71.12,955.47,929.88,NA,3420.22,NA,NA,NA,162.89,NA,330.6,3953.09,NA,NA,NA,1462.76,69.95,1667.4,NA,NA,NA,77.65,NA,NA,1795.47,NA,451.64,1701.06,838.52,NA,NA,NA,NA,1019.61,523.09,803.23
"252",1990-11-30,NA,NA,NA,NA,NA,NA,NA,361.64,1782.77,1693.1,NA,624.03,NA,NA,NA,NA,1649.28,1277.75,NA,NA,74.21,945.36,948.37,NA,3412.63,NA,NA,NA,148.16,NA,297.21,3478.1,NA,NA,NA,1476.02,66.41,1660.51,NA,NA,NA,70.32,NA,NA,1733.07,NA,443.01,1569.11,821.5,NA,NA,NA,NA,1075.13,556.96,789.75
"253",1990-12-31,NA,NA,NA,NA,NA,NA,NA,352.33,1776.11,1701.65,NA,650.78,NA,NA,NA,NA,1595.62,1298.54,NA,NA,70.23,899.41,914.06,NA,3453.81,NA,NA,NA,147.05,NA,306.54,3641.59,NA,NA,NA,1475.86,59.9,1537.99,NA,NA,NA,70.03,NA,NA,1828.45,NA,433.95,1610.26,822.72,NA,NA,NA,NA,1067.25,571.95,806
"254",1991-01-31,NA,NA,NA,NA,NA,NA,NA,372.7,1708.18,1725.65,NA,650.52,NA,NA,NA,NA,1641.03,1340.49,NA,NA,69.39,934.19,938.67,NA,3717.36,NA,NA,NA,143.92,NA,298.28,3745.14,NA,NA,NA,1471.28,64.23,1449.69,NA,NA,NA,73.09,NA,NA,1898.15,NA,464.01,1863.34,868.58,NA,NA,NA,NA,1107.73,598.75,835.2
"255",1991-02-28,NA,NA,NA,NA,NA,NA,NA,399.97,1978.44,1913.77,NA,693.81,NA,NA,NA,NA,1807.27,1484.18,NA,NA,76.47,1023.12,1004.39,NA,4093.54,NA,NA,NA,170,NA,342.83,4217.46,NA,NA,NA,1583.02,69.62,1581.64,NA,NA,NA,85.14,NA,NA,2148.67,NA,522.29,2009.23,927.43,NA,NA,NA,NA,1197.64,639.64,912.22
"256",1991-03-29,NA,NA,NA,NA,NA,NA,NA,405.97,1780.81,1784.61,NA,692.48,NA,NA,NA,NA,1644.43,1395.06,NA,NA,82.65,948.27,869.69,NA,4346.55,NA,NA,NA,159.21,NA,310.4,3955.24,NA,NA,NA,1514.81,65.15,1483.46,NA,NA,NA,76.18,NA,NA,2163.78,NA,511.47,1931.13,882.41,NA,NA,NA,NA,1134.85,654.75,885.06
"257",1991-04-30,NA,NA,NA,NA,NA,NA,NA,438.08,1806.35,1730.19,NA,699.95,NA,NA,NA,NA,1588.05,1408.79,NA,NA,78.13,922.28,899.82,NA,4233.35,NA,NA,NA,153.88,NA,302.83,4053.74,NA,NA,NA,1550.58,70.9,1388.89,NA,NA,NA,73.08,NA,NA,2193.79,NA,486.87,1815.35,884.71,NA,NA,NA,NA,1120.11,656.82,891.7
"258",1991-05-31,NA,NA,NA,NA,NA,NA,NA,425.13,1772.63,1725.97,NA,724.93,NA,NA,NA,NA,1650.06,1423.53,NA,NA,76.02,957.35,957.85,NA,4417.29,NA,NA,NA,152.61,NA,320.07,4035.13,NA,NA,NA,1572.55,73.64,1521.95,NA,NA,NA,69.66,NA,NA,2222.59,NA,511.61,1958.09,920.71,NA,NA,NA,NA,1127.74,683.62,911.64
"259",1991-06-28,NA,NA,NA,NA,NA,NA,NA,430.3,1581.51,1629.32,NA,707.09,NA,NA,NA,NA,1634.09,1318.94,NA,NA,66.31,865.68,868.4,NA,4404.26,NA,NA,NA,140.89,NA,291.61,3744.74,NA,NA,NA,1476.18,69.95,1363.43,NA,NA,NA,65.14,NA,NA,2152.42,NA,462.76,1897.25,833.32,NA,NA,NA,NA,1032.69,651.8,855.08
"260",1991-07-31,NA,NA,NA,NA,NA,NA,NA,457.05,1571.63,1664.83,NA,718.37,NA,NA,NA,NA,1748.69,1383.73,NA,NA,71.61,902.87,897.36,NA,4820.63,NA,NA,NA,157.16,NA,294.38,3860.51,NA,NA,NA,1566.79,70.94,1444,NA,NA,NA,68.36,NA,NA,2163.85,NA,468.13,1976.86,884,NA,NA,NA,NA,1153.51,681.83,895.19
"261",1991-08-30,NA,NA,NA,NA,NA,NA,NA,453.74,1569.89,1662.06,NA,726.65,NA,NA,NA,NA,1749.16,1355.59,NA,NA,68.22,958.59,908.74,NA,4827.62,NA,NA,NA,156.72,NA,285.63,3647.28,NA,NA,NA,1557.78,66.6,1492.99,NA,NA,NA,68.22,NA,NA,2080.85,NA,483.26,1951.15,883.3,NA,NA,NA,NA,1183.18,697.85,892.07
"262",1991-09-30,NA,NA,NA,NA,NA,NA,NA,470.69,1622.65,1687.98,NA,707.69,NA,NA,NA,NA,1807.85,1432.01,NA,NA,62.8,1015.55,928.46,NA,4763.02,NA,NA,NA,162.47,NA,286.1,3965.81,NA,NA,NA,1593.17,67.57,1459.38,NA,NA,NA,68.12,NA,NA,2044.07,NA,512.79,1893.79,892.85,NA,NA,NA,NA,1228.01,685.5,915.18
"263",1991-10-31,NA,NA,NA,NA,NA,NA,NA,494.84,1403.66,1720.43,NA,739.05,NA,NA,NA,NA,1791.66,1452.29,NA,NA,61.71,999.54,907,NA,4839,NA,NA,NA,158.33,NA,274.35,4137.15,NA,NA,NA,1611.23,72.75,1349.33,NA,NA,NA,63.84,NA,NA,2099.51,NA,498.4,1848.17,891.1,NA,NA,NA,NA,1196.98,696.81,929.75
"264",1991-11-29,NA,NA,NA,NA,NA,NA,NA,469.84,1532.4,1740.59,NA,720.58,NA,NA,NA,NA,1755.67,1384.48,NA,NA,58.41,974.02,921.37,NA,4980.29,NA,NA,NA,151.59,NA,288.44,3844.96,NA,NA,NA,1618.68,73.53,1139.11,NA,NA,NA,60.82,NA,NA,2153.1,NA,470.12,1753.46,881.95,NA,NA,NA,NA,1140.57,668.13,888.95
"265",1991-12-31,NA,NA,NA,NA,NA,NA,NA,470.83,1558.89,1935.92,NA,722.9,NA,NA,NA,NA,1859.84,1456.01,NA,NA,57.54,1059.77,988.63,NA,5164.18,NA,NA,NA,164.96,NA,300.94,3966.56,NA,NA,NA,1738.59,70.84,1299.66,NA,NA,NA,66.22,NA,NA,2284.8,NA,501.79,1842.52,952.45,NA,NA,NA,NA,1238.17,743.92,953.38
"266",1992-01-31,NA,NA,NA,NA,NA,NA,NA,457.86,1603.89,1933.52,NA,732.5,NA,NA,NA,NA,1836.05,1424.93,NA,NA,63.25,1062.99,995.29,NA,5644.31,NA,NA,NA,167.24,NA,308.79,3782.78,NA,NA,NA,1735.18,69.86,1326.21,NA,NA,NA,61.28,NA,NA,2348.72,NA,499.36,1841.87,959.56,NA,NA,NA,NA,1225.84,730.99,935.44
"267",1992-02-28,NA,NA,NA,NA,NA,NA,NA,460.98,1707.66,1932.84,NA,726.43,NA,NA,NA,NA,1729.98,1373.93,NA,NA,62.15,1105.8,1020.01,NA,6109.99,NA,NA,NA,160.41,NA,304.47,3466.92,NA,NA,NA,1740.1,72.25,1199.09,NA,NA,NA,61.29,NA,NA,2340.92,NA,517.98,1794.89,965.99,NA,NA,NA,NA,1212.15,738.83,919.02
"268",1992-03-31,NA,NA,NA,NA,NA,NA,NA,464.08,1614.41,1896.96,NA,686.46,NA,NA,NA,NA,1598.78,1283.22,NA,NA,56.34,1092.8,997.62,NA,6112.92,NA,NA,NA,154.06,NA,287,3091.08,NA,NA,NA,1713.42,68.02,1276.91,NA,NA,NA,64.44,NA,NA,2249.86,NA,494.07,1876.65,950.34,NA,NA,NA,NA,1143.54,724.67,875.45
"269",1992-04-30,NA,NA,NA,NA,NA,NA,NA,480.36,1552.17,1923.29,NA,677.16,NA,NA,NA,NA,1600.19,1289.26,NA,NA,56.48,1149.35,993.01,NA,6597.1,NA,NA,NA,161,NA,290.49,2900.78,NA,NA,NA,1791.14,69.27,1345.88,NA,NA,NA,66.6,NA,NA,2297.02,NA,483.43,1859.64,961.59,NA,NA,NA,NA,1280.34,745.34,887.37
"270",1992-05-29,NA,NA,NA,NA,NA,NA,NA,488.01,1608.51,1978.1,NA,680.65,NA,NA,NA,NA,1798.47,1375.55,NA,NA,59.49,1198,1055.88,NA,7556.18,NA,NA,NA,155.67,NA,296.02,3132.83,NA,NA,NA,1867.37,74.48,1425.63,NA,NA,NA,68.81,NA,NA,2360.59,NA,531.43,1975.36,1034.34,NA,NA,NA,NA,1353.47,747.84,922.38
"271",1992-06-30,NA,NA,NA,NA,NA,NA,NA,471.44,1636.02,2009.49,NA,682.85,NA,NA,NA,NA,1707.37,1310.35,NA,NA,56.14,1180.95,1074.27,NA,7662.89,NA,NA,NA,154.88,NA,286.27,2846.39,NA,NA,NA,1883.98,73,1319.1,NA,NA,NA,70.84,NA,NA,2337.64,NA,497.96,1908.08,1067.49,NA,NA,NA,NA,1302.26,735.88,891.2
"272",1992-07-31,NA,NA,NA,NA,NA,NA,NA,460.59,1478.04,2064.26,NA,698.22,NA,NA,NA,NA,1700.54,1276.82,NA,NA,51.99,1131.54,1015.42,NA,7318.6,NA,NA,NA,152.95,NA,263.09,2813.81,NA,NA,NA,1887.44,73.4,1281.7,NA,NA,NA,70.65,NA,NA,2344.47,NA,460.17,1857.16,1086.89,NA,NA,NA,NA,1253.44,766.02,893.18
"273",1992-08-31,NA,NA,NA,NA,NA,NA,NA,424.26,1442.66,2002.79,NA,682.93,NA,NA,NA,NA,1576.94,1356.9,NA,NA,44.82,1142,1014.67,NA,6991.37,NA,NA,NA,152.92,NA,265.29,3312.3,NA,NA,NA,1937.66,68.69,1128.45,NA,NA,NA,71.41,NA,NA,2255.33,NA,445.08,1745.48,1110.22,NA,NA,NA,NA,1250.46,747.11,914.61
"274",1992-09-30,NA,NA,NA,NA,NA,NA,NA,406.2,1534.1,2081.02,NA,632.39,NA,NA,NA,NA,1488.18,1330.1,NA,NA,41.6,1178.1,975.18,NA,6942.83,NA,NA,NA,139.66,NA,215.58,3232.9,NA,NA,NA,1979.87,66.04,1084.04,NA,NA,NA,67.11,NA,NA,2302.43,NA,389.87,1551.61,1199.34,NA,NA,NA,NA,1228.09,754.68,905.93
"275",1992-10-30,NA,NA,NA,NA,NA,NA,NA,381.38,1447.84,1964.49,NA,648.13,NA,NA,NA,NA,1351.99,1260.33,NA,NA,48.64,1080.41,907.34,NA,7824.08,NA,NA,NA,125.88,NA,252.99,3082.77,NA,NA,NA,1789.43,61.01,1023.23,NA,NA,NA,57.92,NA,NA,2360.75,NA,366.83,1412.44,1090.61,NA,NA,NA,NA,1130.11,758.73,881.1
"276",1992-11-30,NA,NA,NA,NA,NA,NA,NA,384.14,1356.96,1929.1,NA,618.88,NA,NA,NA,NA,1344.32,1272.19,NA,NA,52.88,1062.23,901.59,NA,7237.93,NA,NA,NA,130.05,NA,238.08,3162.41,NA,NA,NA,1758.54,69.61,1023.7,NA,NA,NA,55.78,NA,NA,2436.53,NA,389.53,1611.09,1045.22,NA,NA,NA,NA,1144.5,783.39,896.59
"277",1992-12-31,NA,NA,NA,NA,NA,NA,NA,419.91,1392.89,1907.41,NA,635.06,NA,NA,NA,NA,1334.48,1278.77,NA,NA,50.08,1089.54,887.1,NA,6831.44,NA,NA,NA,129.96,NA,234.09,3115.66,NA,NA,NA,1778.54,69.83,1009.98,NA,NA,NA,55.27,NA,NA,2428.35,NA,392.05,1577.02,1116.6,NA,NA,NA,NA,1192.93,791.48,903.55
"278",1993-01-29,NA,NA,NA,NA,NA,NA,NA,406.51,1381.09,2008.96,NA,622.79,NA,NA,NA,NA,1512.49,1278.62,NA,NA,49.39,1061.5,916.06,NA,7123.27,NA,NA,NA,137.42,NA,255.55,3105.5,NA,NA,NA,1818.07,68.68,1051.68,NA,NA,NA,58.89,NA,NA,2471.95,NA,425.9,1505.22,1105.04,NA,NA,NA,NA,1166.93,797.89,906.3
"279",1993-02-26,NA,NA,NA,NA,NA,NA,NA,437.73,1460.49,2014.2,NA,657.4,NA,NA,NA,NA,1444.72,1317.24,NA,NA,50.69,1153.68,963.23,NA,7856.73,NA,NA,NA,134.17,NA,258.03,3239.95,NA,NA,NA,1875.7,73.78,1046.34,NA,NA,NA,62.18,NA,NA,2515.3,NA,422.35,1560.84,1094.04,NA,NA,NA,NA,1138.47,807.84,927.5
"280",1993-03-31,NA,NA,NA,NA,NA,NA,NA,454.96,1433.23,2189.17,NA,674.94,NA,NA,NA,NA,1463.05,1432.06,NA,NA,55.27,1206.61,990.42,NA,7883.54,NA,NA,NA,158.88,NA,236.74,3695.73,NA,NA,NA,1995.38,76.67,1164.83,NA,NA,NA,62.59,NA,NA,2514.43,NA,448.79,1576.59,1164.36,NA,NA,NA,NA,1221.85,823.92,981
"281",1993-04-30,NA,NA,NA,NA,NA,NA,NA,457.87,1417.58,2130.41,NA,698.56,NA,NA,NA,NA,1536.74,1567.96,NA,NA,68.83,1189.3,976.72,NA,8486.44,NA,NA,NA,163.53,NA,287.83,4352.62,NA,NA,NA,1986.6,81.08,1222.86,NA,NA,NA,61.27,NA,NA,2708.76,NA,451.49,1731.93,1195.27,NA,NA,NA,NA,1257.99,805.19,1026.19
"282",1993-05-31,NA,NA,NA,NA,NA,NA,NA,449.77,1445.85,2097.86,NA,708.54,NA,NA,NA,NA,1569.38,1601.08,NA,NA,71.12,1158.51,974.04,NA,9217.53,NA,NA,NA,164.56,NA,295.51,4472.5,NA,NA,NA,2027.17,82.29,1207.96,NA,NA,NA,67.82,NA,NA,2794.61,NA,442.34,1913.68,1285.65,NA,NA,NA,NA,1267.08,825.23,1049.57
"283",1993-06-30,NA,NA,NA,NA,NA,NA,NA,439.55,1442.12,2116.4,NA,703.41,NA,NA,NA,NA,1589.44,1576.1,NA,NA,67.25,1141.26,941.8,NA,8889.83,NA,NA,NA,164.78,NA,288.72,4410.47,NA,NA,NA,2011.17,83.9,1157.28,NA,NA,NA,64.47,NA,NA,2695.42,NA,440.54,1780.87,1286.36,NA,NA,NA,NA,1254.03,827.24,1040.5
"284",1993-07-30,NA,NA,NA,NA,NA,NA,NA,482.73,1503.28,2069.16,NA,698.22,NA,NA,NA,NA,1530.78,1631.27,NA,NA,72.34,1155.3,972.93,NA,8725.31,NA,NA,NA,160.69,NA,293.32,4689.8,NA,NA,NA,2013.33,94.86,1204.1,NA,NA,NA,62.85,NA,NA,2712.96,NA,413.23,1829.29,1281.63,NA,NA,NA,NA,1250.43,825.79,1061.66
"285",1993-08-31,NA,NA,NA,NA,NA,NA,NA,503.14,1664.71,2083.56,NA,703.29,NA,NA,NA,NA,1599.79,1719.33,NA,NA,80.31,1255.76,1081.32,NA,9361.35,NA,NA,NA,170.8,NA,329.31,4792.08,NA,NA,NA,2216.84,104.03,1318.9,NA,NA,NA,76.49,NA,NA,3069.05,NA,502.77,1999.72,1370.99,NA,NA,NA,NA,1338.33,855.06,1110.07
"286",1993-09-30,NA,NA,NA,NA,NA,NA,NA,490.49,1625.71,2105.57,NA,668.63,NA,NA,NA,NA,1656.08,1680.63,NA,NA,80.61,1244.6,1099.44,NA,9556.78,NA,NA,NA,168.5,NA,309.32,4564.28,NA,NA,NA,2225.9,101.69,1293.61,NA,NA,NA,71.87,NA,NA,3205.72,NA,488.85,2030.66,1416.96,NA,NA,NA,NA,1323.01,846.1,1089.29
"287",1993-10-29,NA,NA,NA,NA,NA,NA,NA,545.97,1744,2186.68,NA,731.13,NA,NA,NA,NA,1724.19,1732.42,NA,NA,91.61,1255.41,1164.83,NA,11777.21,NA,NA,NA,174.01,NA,298.25,4543.5,NA,NA,NA,2357.1,115.29,1440.26,NA,NA,NA,76,NA,NA,3375.9,NA,519.03,2221.1,1496.21,NA,NA,NA,NA,1374.94,860.43,1119.05
"288",1993-11-30,NA,NA,NA,NA,NA,NA,NA,511.78,1660.66,2220.83,NA,714.3,NA,NA,NA,NA,1672.09,1580.99,NA,NA,86.72,1216.28,1137.2,NA,11611.26,NA,NA,NA,176.35,NA,266.99,3789.42,NA,NA,NA,2284.42,104.92,1336.97,NA,NA,NA,73.28,NA,NA,3338.52,NA,470.71,1955.96,1505.76,NA,NA,NA,NA,1381.12,854.07,1055.48
"289",1993-12-31,NA,NA,NA,NA,NA,NA,NA,567.61,1784.17,2355.86,NA,746.69,NA,NA,NA,NA,1772.31,1695.15,NA,NA,91.49,1317.41,1203.22,NA,14803.51,NA,NA,NA,185.07,NA,300.88,3909.59,NA,NA,NA,2405.94,117.12,1434.62,NA,NA,NA,73.67,NA,NA,4078.78,NA,508.82,2160.32,1627.91,NA,NA,NA,NA,1484.46,863.87,1106.87
"290",1994-01-31,NA,NA,NA,NA,NA,NA,NA,628.31,1818.96,2460.8,NA,793.76,NA,NA,NA,NA,1925.22,1838.47,NA,NA,112.82,1368.8,1168.05,NA,14248.96,NA,NA,NA,208,NA,330.09,4540.8,NA,NA,NA,2516.44,130.48,1622.4,NA,NA,NA,83.2,NA,NA,3980.4,NA,571.43,2532.25,1777.8,NA,NA,NA,NA,1551.07,894.75,1179.62
"291",1994-02-28,NA,NA,NA,NA,NA,NA,NA,596.29,1795.64,2448.56,NA,754.99,NA,NA,NA,NA,1932.31,1833.37,NA,NA,111.08,1342.84,1146.12,NA,12757.05,NA,NA,NA,192.93,NA,327.46,4748.41,NA,NA,NA,2468.2,122.69,1672.37,NA,NA,NA,84.85,NA,NA,3968.69,NA,544.2,2412.74,1673.15,NA,NA,NA,NA,1474.37,869.07,1164.09
"292",1994-03-31,NA,NA,NA,NA,NA,NA,NA,552.56,1722.63,2414.98,NA,722.21,NA,NA,NA,NA,1905.36,1754.41,NA,NA,107.15,1281.67,1185.8,NA,11383.06,NA,NA,NA,186.03,NA,380.41,4545.27,NA,NA,NA,2386.73,110.55,1549.51,NA,NA,NA,86.39,NA,NA,3587.12,NA,519.46,2263.35,1653.24,NA,NA,NA,NA,1375.7,830.92,1113.64
"293",1994-04-29,NA,NA,NA,NA,NA,NA,NA,572.56,1702.65,2550.3,NA,714.09,NA,NA,NA,NA,1938.14,1828.85,NA,NA,115.26,1338.38,1256.87,NA,11431.1,NA,NA,NA,195.66,NA,419.88,4739.01,NA,NA,NA,2520.13,117.93,1556.42,NA,NA,NA,82.28,NA,NA,3938.53,NA,531.9,2448.67,1629.8,NA,NA,NA,NA,1425.7,842.24,1147.81
"294",1994-05-31,NA,NA,NA,NA,NA,NA,NA,599.9,1656.4,2495.92,NA,722.66,NA,NA,NA,NA,1791.1,1818.35,NA,NA,108.52,1275.41,1184.24,NA,12221.52,NA,NA,NA,186.15,NA,387.24,4842.75,NA,NA,NA,2441.53,124.85,1576.1,NA,NA,NA,74.5,NA,NA,3967.24,NA,531.27,2414.97,1631.78,NA,NA,NA,NA,1351.16,855.74,1150.5
"295",1994-06-30,NA,NA,NA,NA,NA,NA,NA,569.03,1781.72,2458.58,NA,675.78,NA,NA,NA,NA,1872.45,1844.04,NA,NA,107.27,1226.09,1187.72,NA,11231.05,NA,NA,NA,186.3,NA,361.77,5081.59,NA,NA,NA,2419.28,117.56,1502.56,NA,NA,NA,70.86,NA,NA,3886.16,NA,501.91,2289.02,1647.52,NA,NA,NA,NA,1355.86,831.2,1147.04
"296",1994-07-29,NA,NA,NA,NA,NA,NA,NA,597.95,1735.78,2573.76,NA,706.86,NA,NA,NA,NA,1965.22,1861.78,NA,NA,120.06,1347.19,1246.16,NA,12127.59,NA,NA,NA,201.41,NA,381.07,4899.09,NA,NA,NA,2567.09,122.19,1688.74,NA,NA,NA,75.43,NA,NA,3985.55,NA,532,2441.3,1609.23,NA,NA,NA,NA,1428.76,858.8,1168.59
"297",1994-08-31,NA,NA,NA,NA,NA,NA,NA,626.26,1800.96,2609.84,NA,746.77,NA,NA,NA,NA,1827.31,1905.86,NA,NA,131.45,1354.21,1291.91,NA,12815.38,NA,NA,NA,217.12,NA,373.44,4932.45,NA,NA,NA,2658.59,132.12,1690.5,NA,NA,NA,80.97,NA,NA,4184.64,NA,526.04,2429.64,1676.39,NA,NA,NA,NA,1510.57,892.13,1203.51
"298",1994-09-30,NA,NA,NA,NA,NA,NA,NA,592.57,1711.13,2465.98,NA,763.33,NA,NA,NA,NA,1832.03,1845.83,NA,NA,133.85,1262.53,1215.24,NA,12269.84,NA,NA,NA,210.5,NA,373.58,4810.69,NA,NA,NA,2584.42,130.16,1587.85,NA,NA,NA,80.74,NA,NA,4362.67,NA,510.81,2437.32,1665.09,NA,NA,NA,NA,1440.87,872.8,1171.63
"299",1994-10-31,NA,NA,NA,NA,NA,NA,NA,608.83,1654.92,2558.72,NA,753.73,NA,NA,NA,NA,1867.95,1907.3,NA,NA,150.37,1307.51,1283.02,NA,12362.35,NA,NA,NA,215.27,NA,353.86,4942.59,NA,NA,NA,2757.87,138.45,1677.67,NA,NA,NA,84.06,NA,NA,4572.19,NA,525.79,2670.2,1680.69,NA,NA,NA,NA,1524.72,892.39,1204.68
"300",1994-11-30,NA,NA,NA,NA,NA,NA,NA,585.74,1624.58,2514.89,NA,711.87,NA,NA,NA,NA,1791.59,1815.63,NA,NA,135.45,1293.48,1215.6,NA,10860.84,NA,NA,NA,204.64,NA,329.37,4693.87,NA,NA,NA,2617.48,132.89,1648.98,NA,NA,NA,82.7,NA,NA,4318.08,NA,516.72,2597.07,1644.77,NA,NA,NA,NA,1458.55,861.47,1152.17
"301",1994-12-30,NA,NA,NA,NA,NA,NA,NA,598.29,1672.2,2550.02,NA,723.95,NA,NA,NA,NA,1839.06,1827,NA,NA,139.23,1249.1,1259.35,NA,10525.35,NA,NA,NA,211.9,NA,335.67,4747.75,NA,NA,NA,2687.52,127.57,1772.76,NA,NA,NA,81.92,NA,NA,4351.33,NA,484.39,2556.45,1685.57,NA,NA,NA,NA,1460.28,873.67,1163.06
"302",1995-01-31,NA,NA,NA,NA,NA,NA,NA,562.17,1609.9,2537.31,NA,686.92,NA,NA,NA,NA,1864.72,1756.81,NA,NA,137.75,1219.84,1235.44,NA,9288.48,NA,NA,NA,213.89,NA,358.4,4470.85,NA,NA,NA,2719.34,131.66,1788.85,NA,NA,NA,74.82,NA,NA,4006.17,NA,480.09,2570.91,1671.62,NA,NA,NA,NA,1438.15,897.33,1145.32
"303",1995-02-28,NA,NA,NA,NA,NA,NA,NA,580.08,1690.18,2614.03,NA,724.66,NA,NA,NA,NA,1919.59,1751.77,NA,NA,138.59,1240.22,1340.14,NA,10713.01,NA,NA,NA,221.51,NA,326.15,4254.93,NA,NA,NA,2796.29,134.08,1723.54,NA,NA,NA,80.13,NA,NA,4163.88,NA,491.99,2614.76,1771.4,NA,NA,NA,NA,1446.45,932.28,1161.74
"304",1995-03-31,NA,NA,NA,NA,NA,NA,NA,574.12,1701.12,2775.04,NA,755.4,NA,NA,NA,NA,1909.1,1861.03,NA,NA,134.57,1403.56,1309.38,NA,10986.93,NA,NA,NA,224.63,NA,307.5,4646.45,NA,NA,NA,2937.74,138.73,1698.75,NA,NA,NA,85.59,NA,NA,4259.99,NA,481.9,2572.87,1884.85,NA,NA,NA,NA,1555.55,956.84,1217.45
"305",1995-04-28,NA,NA,NA,NA,NA,NA,NA,612.83,1691.92,2955.19,NA,768.51,NA,NA,NA,NA,2001.18,1931.02,NA,NA,151.75,1417.69,1364.83,NA,10676.92,NA,NA,NA,229.82,NA,339.02,4873.2,NA,NA,NA,3036.86,154.4,1840.85,NA,NA,NA,85.3,NA,NA,4319.55,NA,521.83,2806.67,1920.67,NA,NA,NA,NA,1577.4,986.46,1259.6
