Date,Country,Returns6M,BondYield,BondYieldDiff,BondYieldChg,BondYieldChgMedian,BondYieldDiffRank,BondYieldChgRank,BondYieldChgMedianRank
2003-12-31,netherlands,-0.006718008327029734,4.292,0.06299999999999972,0.014897138803499521,0.011328897680273283,15.0,15.0,16.0
2003-12-31,new zealand,0.05807019833487348,5.93,-0.15500000000000025,-0.025472473294987696,-0.02149791955617202,6.0,7.0,6.0
2003-12-31,peru,-0.12370023520862572,,,,,,,
2003-12-31,philippines,0.08822124940415632,12.024,-0.854000000000001,-0.06631464513123164,-0.052869436018077205,4.0,4.0,4.0
2003-12-31,poland,0.1143050849751519,6.545,0.9699999999999998,0.1739910313901345,0.10841622890354306,25.0,23.0,23.0
2003-12-31,portugal,0.08419809029591141,,,,,,,
2003-12-31,russia,0.03118207613490953,10.854,0.0,0.0,0.0,10.0,10.0,10.0
2003-12-31,singapore,0.03422628975078612,3.75,1.2000000000000002,0.47058823529411775,0.29339853300733504,26.0,26.0,27.0
2003-12-31,south africa,0.028358135783097094,9.113,-1.6270000000000007,-0.15148975791433894,-0.11903716710564828,1.0,2.0,1.0
2003-12-31,south korea,0.01031680193223794,5.416,-0.18299999999999983,-0.0326844079299875,-0.027019046212904154,5.0,5.0,5.0
2003-12-31,spain,0.012309321738817047,4.288,0.007000000000000561,0.0016351319785097296,0.0012594458438288164,11.0,11.0,11.0
2003-12-31,sweden,0.11902193551059081,4.775,0.07200000000000006,0.015309376993408508,0.010670618747684336,17.0,17.0,15.0
2003-12-31,switzerland,0.027465213446163705,2.717,0.512,0.23219954648526087,0.147848686110309,24.0,24.0,24.0
2003-12-31,taiwan,-0.028579137175702596,2.618,0.36499999999999977,0.1620062139369729,0.09745157457715355,19.0,22.0,22.0
2003-12-31,thailand,-0.13660758649590976,4.764,1.3030000000000004,0.376480785900029,0.26659846547314586,27.0,25.0,26.0
2003-12-31,turkey,-0.08324134201340894,7.289,,,,,,
2003-12-31,united kingdom,0.03315809766873801,4.802,0.42799999999999994,0.09785093735711015,0.057720836142953466,20.0,20.0,19.0
2003-12-31,denmark,0.11297845381998983,,,,,,,
2003-12-31,finland,-0.07410967547085612,,,,,,,
2003-12-31,norway,0.16623616131645158,,,,,,,
2004-06-30,australia,0.30228359932543425,5.947,0.9290000000000003,0.18513351933041067,0.12926116599415616,19.0,19.0,18.0
2004-06-30,austria,0.3760415597311033,4.377,0.47399999999999975,0.12144504227517294,0.08637026239067051,9.0,10.0,10.0
2004-06-30,belgium,0.31289631165489085,4.399,0.4990000000000001,0.12794871794871798,0.09047230532136709,11.0,12.0,13.0
2004-06-30,brazil,0.5527232690548325,,,,,,,
2004-06-30,canada,0.21293606230390005,4.84,0.38699999999999957,0.0869077026723557,0.05936948684513302,5.0,6.0,6.0
2004-06-30,chile,0.3259841855151173,,,,,,,
2004-06-30,china,0.14173182137465834,,,,,,,
2004-06-30,colombia,0.7056688095533141,,,,,,,
2004-06-30,france,0.14903571517056724,4.337,0.48699999999999966,0.12649350649350644,0.08677833214540265,10.0,11.0,11.0
2004-06-30,germany,0.17231237879697892,4.318,0.5159999999999996,0.13571804313519187,0.08984851123106383,13.0,14.0,12.0
2004-06-30,hong kong,0.22854396042667213,4.614,0.681,0.17315026697177727,0.10615744349181606,16.0,17.0,16.0
2004-06-30,india,0.4518004851423716,5.846,0.11399999999999988,0.019888346127006296,0.01191222570532914,3.0,3.0,3.0
2004-06-30,indonesia,0.4927133726596016,12.4,,,,,,
2004-06-30,ireland,0.2576414099289539,4.48,0.6340000000000003,0.16484659386375466,0.10488874183141704,15.0,16.0,15.0
2004-06-30,israel,0.006299614538086695,,,,,,,
2004-06-30,italy,0.257962404626475,4.504,0.6049999999999995,0.1551679917927673,0.10833557167159093,14.0,15.0,17.0
2004-06-30,japan,0.046339951726506845,1.786,0.9400000000000001,1.1111111111111112,0.3387387387387387,20.0,28.0,25.0
2004-06-30,malaysia,0.11340187353026043,,,,,,,
2004-06-30,mexico,0.2934564773989934,10.621,2.3900000000000006,0.2903656906815697,0.2508133067478225,27.0,22.0,24.0
2004-06-30,netherlands,0.12997539295688898,4.375,0.5019999999999998,0.12961528530854638,0.0910905461803665,12.0,13.0,14.0
2004-06-30,new zealand,0.2774988721070726,6.353,1.008,0.1885874649204864,0.13990284524635668,22.0,20.0,21.0
2004-06-30,peru,0.13726420229464464,,,,,,,
2004-06-30,philippines,0.15587758368707227,13.025,0.8049999999999997,0.06587561374795414,0.05083675402589199,18.0,4.0,4.0
2004-06-30,poland,0.4455439122311293,7.229,2.1370000000000005,0.4196779261586805,0.2388510115122388,26.0,24.0,23.0
2004-06-30,portugal,0.15012042604537412,,,,,,,
2004-06-30,russia,0.0227266438046263,10.854,0.0,0.0,0.0,2.0,2.0,2.0
2004-06-30,singapore,0.18221424327205482,3.68,1.4,0.6140350877192982,0.3473945409429281,24.0,25.0,26.0
2004-06-30,south africa,0.40913724621615066,10.232,0.7850000000000001,0.08309516248544524,0.05949223190602502,17.0,5.0,7.0
2004-06-30,south korea,0.20808801520020825,4.998,0.4379999999999997,0.09605263157894739,0.06561797752808984,6.0,8.0,8.0
2004-06-30,spain,0.27364098517925894,4.337,0.46499999999999986,0.12009297520661155,0.08405639913232102,8.0,9.0,9.0
2004-06-30,sweden,0.21781078315815572,4.659,0.38099999999999934,0.08906030855539959,0.05736224028906946,4.0,7.0,5.0
2004-06-30,switzerland,0.11885315782437944,2.878,0.4460000000000002,0.18338815789473695,0.1307726139862191,7.0,18.0,20.0
2004-06-30,taiwan,0.1220091069894862,2.939,1.489,1.0268965517241382,0.41111019078384275,25.0,26.0,27.0
2004-06-30,thailand,0.14388657931429383,5.13,2.63,1.052,0.5520570948782535,28.0,27.0,28.0
2004-06-30,turkey,0.5428020201188735,9.313,-1.4529999999999994,-0.13496191714657246,-0.16095264469675985,1.0,1.0,1.0
2004-06-30,united kingdom,0.1573327185778568,5.099,0.9420000000000002,0.22660572528265588,0.12999379010556822,21.0,21.0,19.0
2004-06-30,denmark,0.17537865939894548,,,,,,,
2004-06-30,finland,0.14640449281410106,,,,,,,
2004-06-30,norway,0.31419145423312744,,,,,,,
2004-12-31,australia,0.056045817365479644,5.33,-0.27700000000000014,-0.04940253254859994,-0.03926293408929839,19.0,21.0,20.0
2004-12-31,austria,0.07637196090607068,3.67,-0.665,-0.15340253748558252,-0.1227390180878553,8.0,5.0,5.0
2004-12-31,belgium,-0.021952315401889577,3.6879999999999997,-0.6560000000000006,-0.15101289134438323,-0.12056607241315946,9.0,6.0,7.0
2004-12-31,brazil,0.12343905254700593,,,,,,,
2004-12-31,canada,0.06158436334081263,4.306,-0.3520000000000003,-0.07556891369686569,-0.05491419656786276,18.0,18.0,19.0
2004-12-31,chile,0.09882259189661613,,,,,,,
2004-12-31,china,0.05252478904711433,,,,,,,
2004-12-31,colombia,0.14870583813006988,,,,,,,
2004-12-31,france,0.004360631339954013,3.677,-0.6240000000000001,-0.14508253894443157,-0.11170784103114932,11.0,9.0,10.0
2004-12-31,germany,-0.040947100067041164,3.683,-0.609,-0.14189189189189189,-0.10671105659716137,12.0,10.0,11.0
2004-12-31,hong kong,0.03523113081433937,3.547,-0.8379999999999996,-0.1911060433295324,-0.13126566416040095,5.0,3.0,3.0
2004-12-31,india,0.09308348087170226,6.554,1.4220000000000006,0.27708495713172265,0.16242147344374652,27.0,29.0,28.0
2004-12-31,indonesia,0.10200195280824809,10.421,-1.4990000000000006,-0.12575503355704698,-0.12327302631578951,2.0,13.0,4.0
2004-12-31,ireland,-0.085380920330833,3.743,-0.5169999999999999,-0.12136150234741783,-0.09238741958541814,15.0,14.0,14.0
2004-12-31,israel,-0.012068408554411492,,,,,,,
2004-12-31,italy,-0.04353567391366875,3.832,-0.5910000000000002,-0.13361971512548043,-0.10593296289657649,13.0,12.0,12.0
2004-12-31,japan,-0.0584457480245405,1.441,0.07099999999999995,0.05182481751824808,0.025678119349005407,26.0,26.0,26.0
2004-12-31,malaysia,-0.017302400694065967,,,,,,,
2004-12-31,mexico,0.10097207883703341,10.272,1.612,0.18614318706697452,0.16433887246406362,28.0,27.0,29.0
2004-12-31,netherlands,0.023758154862626224,3.661,-0.6309999999999998,-0.14701770736253494,-0.11469599200218118,10.0,8.0,9.0
2004-12-31,new zealand,-0.0001883475748826191,5.963,0.03300000000000036,0.005564924114671133,0.004583333333333384,25.0,25.0,25.0
2004-12-31,peru,0.047287127312924726,,,,,,,
2004-12-31,philippines,0.058551832518916935,14.533,2.5090000000000003,0.20866600133067204,0.1586920084753803,29.0,28.0,27.0
2004-12-31,poland,-0.02235049778931253,5.822,-0.7229999999999999,-0.11046600458365163,-0.08080920979099139,7.0,15.0,15.0
2004-12-31,portugal,-0.11647871846749491,,,,,,,
2004-12-31,russia,0.11805849336303198,10.854,0.0,0.0,0.0,24.0,24.0,24.0
2004-12-31,singapore,0.05101610886535912,2.58,-1.17,-0.31199999999999994,-0.2947103274559194,3.0,1.0,1.0
2004-12-31,south africa,-0.0737912285260508,8.112,-1.0009999999999994,-0.10984308131241083,-0.07868259707593142,4.0,16.0,16.0
2004-12-31,south korea,0.11562464008710971,3.823,-1.5930000000000004,-0.29412850812407687,-0.2595730813100864,1.0,2.0,2.0
2004-12-31,spain,-0.034653771076860185,3.71,-0.5780000000000003,-0.13479477611940305,-0.10497638939338907,14.0,11.0,13.0
2004-12-31,sweden,-0.029331306926668188,4.006,-0.7690000000000001,-0.16104712041884817,-0.12185073680874665,6.0,4.0,6.0
2004-12-31,switzerland,-0.012912211203931379,2.314,-0.403,-0.14832535885167464,-0.12001191185229304,17.0,7.0,8.0
2004-12-31,taiwan,0.02093563433904766,2.395,-0.22299999999999986,-0.0851795263559969,-0.06797847856239231,21.0,17.0,17.0
2004-12-31,thailand,-0.030822370126708742,4.748,-0.016000000000000014,-0.0033585222502099388,-0.0032342834040832856,23.0,23.0,23.0
2004-12-31,turkey,0.077606764544069,6.776,-0.5129999999999999,-0.07038002469474547,-0.055084290776334144,16.0,19.0,18.0
2004-12-31,united kingdom,0.009182611518174122,4.537,-0.2649999999999997,-0.055185339441899184,-0.03743995478948851,20.0,20.0,21.0
2004-12-31,denmark,0.0714132367992153,,,,,,,
2004-12-31,finland,0.06770280277421215,,,,,,,
2004-12-31,norway,0.12571117862077896,,,,,,,
2005-06-30,australia,0.09861183596373424,5.107,-0.8399999999999999,-0.14124768790987052,-0.1197007481296758,22.0,23.0,22.0
2005-06-30,austria,0.15795603112355683,3.16,-1.2169999999999996,-0.2780443225953849,-0.22547475683186655,8.0,10.0,11.0
2005-06-30,belgium,0.11494400188870868,3.195,-1.2040000000000002,-0.27369856785633107,-0.221486387049301,12.0,14.0,13.0
2005-06-30,brazil,0.3925645278070087,,,,,,,
2005-06-30,canada,0.2086236054194599,3.751,-1.089,-0.22499999999999998,-0.1708235294117647,16.0,19.0,19.0
2005-06-30,chile,0.1002305076355261,,,,,,,
2005-06-30,china,0.13790529564440246,3.592,,,,,,
2005-06-30,colombia,0.8033478429891716,,,,,,,
2005-06-30,france,0.09405916626484379,3.132,-1.2049999999999996,-0.2778418261471062,-0.21782357194504692,11.0,11.0,15.0
2005-06-30,germany,0.14613149178903417,3.134,-1.1839999999999997,-0.27420101899027327,-0.2106949016816442,13.0,13.0,16.0
2005-06-30,hong kong,0.04711505008593431,3.5620000000000003,-1.0519999999999996,-0.22800173385348932,-0.16705041683207614,18.0,18.0,20.0
2005-06-30,india,0.25855674508997817,6.896,1.0499999999999998,0.17960998973657194,0.1322418136020151,29.0,29.0,29.0
2005-06-30,indonesia,0.04459021227038251,11.186,-1.2140000000000004,-0.09790322580645161,-0.10184563758389266,9.0,25.0,24.0
2005-06-30,ireland,0.06828384331534787,3.156,-1.3240000000000003,-0.29553571428571435,-0.23744619799139172,6.0,7.0,9.0
2005-06-30,israel,0.2838173701839193,,,,,,,
2005-06-30,italy,0.06533304613626556,3.35,-1.1539999999999995,-0.2562166962699821,-0.20835966416899873,15.0,16.0,17.0
2005-06-30,japan,0.33310835758543855,1.174,-0.6120000000000001,-0.3426651735722285,-0.22649888971132498,25.0,5.0,10.0
2005-06-30,malaysia,0.04095443563902568,4.25,,,,,,
2005-06-30,mexico,0.3543816124801533,10.272,-0.3490000000000002,-0.03285942943225684,-0.0345921300426207,26.0,27.0,27.0
2005-06-30,netherlands,0.11209848614621887,3.165,-1.21,-0.2765714285714286,-0.22032046613255643,10.0,12.0,14.0
2005-06-30,new zealand,0.017606076744708155,5.709,-0.6440000000000001,-0.10136943176452073,-0.09048120828942749,24.0,24.0,25.0
2005-06-30,peru,0.30203406782177855,,,,,,,
2005-06-30,philippines,0.1582940999671436,12.71,-0.3149999999999995,-0.024184261036468313,-0.019954389965792442,27.0,28.0,28.0
2005-06-30,poland,0.27035108737833125,4.671,-2.558,-0.3538525383870521,-0.2859538315354089,2.0,3.0,4.0
2005-06-30,portugal,0.11063396593698571,,,,,,,
2005-06-30,russia,0.5484292508855138,5.605,-5.248999999999999,-0.48360051593882436,-0.4836005159388243,1.0,1.0,1.0
2005-06-30,singapore,0.08821350889486945,2.62,-1.06,-0.2880434782608695,-0.2746113989637306,17.0,8.0,6.0
2005-06-30,south africa,0.3856279435788408,8.0,-2.2319999999999993,-0.21813917122752147,-0.18048760764969876,4.0,20.0,18.0
2005-06-30,south korea,0.4070288137098712,4.797,-0.2010000000000005,-0.04021608643457397,-0.0358992677263798,28.0,26.0,26.0
2005-06-30,spain,0.08154481182132511,3.115,-1.2219999999999995,-0.2817615863500115,-0.22374805456376445,7.0,9.0,12.0
2005-06-30,sweden,0.13638922242436524,2.989,-1.67,-0.3584460184588968,-0.2792642140468227,5.0,2.0,5.0
2005-06-30,switzerland,0.17855056718414364,1.9609999999999999,-0.9170000000000003,-0.3186240444753302,-0.2737722048066876,21.0,6.0,7.0
2005-06-30,taiwan,0.042001190704127556,1.912,-1.0270000000000001,-0.34943858455256893,-0.34943858455256893,19.0,4.0,2.0
2005-06-30,thailand,0.12180202519908279,3.947,-1.1829999999999998,-0.23060428849902537,-0.248320738874895,14.0,17.0,8.0
2005-06-30,turkey,0.4482458996349796,6.785,-2.5280000000000005,-0.2714485128315258,-0.30454162149138664,3.0,15.0,3.0
2005-06-30,united kingdom,0.06376346848062697,4.173,-0.9260000000000002,-0.1816042361247303,-0.13852943376467952,20.0,21.0,21.0
2005-06-30,denmark,0.16201640841305154,,,,,,,
2005-06-30,finland,0.09289185610148887,,,,,,,
2005-06-30,norway,0.10382524222222789,,,,,,,
2005-12-31,australia,0.0977757525173526,5.2,-0.1299999999999999,-0.024390243902439046,-0.018624641833810872,21.0,21.0,21.0
2005-12-31,austria,0.11144172767335303,3.2800000000000002,-0.3899999999999997,-0.10626702997275195,-0.0725311511995536,11.0,10.0,10.0
2005-12-31,belgium,0.11448664449719681,3.327,-0.36099999999999977,-0.09788503253796088,-0.06647026330325903,15.0,14.0,15.0
2005-12-31,brazil,0.1838908582512757,,,,,,,
2005-12-31,canada,0.08847499310509521,3.979,-0.32699999999999996,-0.07594054807245698,-0.05157728706624605,17.0,18.0,18.0
2005-12-31,chile,0.003361477260612089,6.4313,,,,,,
2005-12-31,china,0.23706658051165141,3.308,,,,,,
2005-12-31,colombia,-0.19375711620055203,,,,,,,
2005-12-31,france,0.16064335598192314,3.304,-0.3730000000000002,-0.1014413924394888,-0.0680905439941585,13.0,12.0,12.0
2005-12-31,germany,0.13413574483330426,3.309,-0.37399999999999967,-0.10154765137116473,-0.06760665220535063,12.0,11.0,14.0
2005-12-31,hong kong,0.0702269457972966,4.192,0.645,0.18184381167183528,0.10384801159233617,26.0,26.0,25.0
2005-12-31,india,0.09942920202027694,7.114,0.5599999999999996,0.08544400366188576,0.07308319738988577,24.0,24.0,24.0
2005-12-31,indonesia,0.22943421223071825,13.624,3.203000000000001,0.3073601381825162,0.27724400588591713,29.0,28.0,28.0
2005-12-31,ireland,0.15002127590488756,3.289,-0.45399999999999974,-0.12129308041677789,-0.08171346292296612,8.0,8.0,7.0
2005-12-31,israel,-0.14712330868952295,,,,,,,
2005-12-31,italy,0.13299144238256533,3.509,-0.32299999999999995,-0.0842901878914405,-0.0587486358675882,18.0,16.0,16.0
2005-12-31,japan,0.019073898323694438,1.48,0.038999999999999924,0.02706453851492019,0.01477832512315268,22.0,22.0,22.0
2005-12-31,malaysia,0.07192665338263726,4.2379999999999995,,,,,,
2005-12-31,mexico,0.030084016967621974,8.24,-2.032,-0.19781931464174451,-0.20086990905496244,3.0,4.0,4.0
2005-12-31,netherlands,0.1072001645656151,3.293,-0.3679999999999999,-0.10051898388418457,-0.06782159970512346,14.0,13.0,13.0
2005-12-31,new zealand,-0.11631706490730176,5.7,-0.2629999999999999,-0.044105316116048954,-0.03738450604122245,20.0,19.0,20.0
2005-12-31,peru,0.25876120120478796,,,,,,,
2005-12-31,philippines,0.03645240506411551,10.061,-4.4719999999999995,-0.30771347966696483,-0.2881443298969072,2.0,2.0,2.0
2005-12-31,poland,0.08534615711113136,5.1,-0.7220000000000004,-0.12401236688423234,-0.0807245080500895,4.0,7.0,8.0
2005-12-31,portugal,0.21830590183038168,,,,,,,
2005-12-31,russia,0.32220918612250027,5.552,-5.302,-0.4884835083840059,-0.4884835083840059,1.0,1.0,1.0
2005-12-31,singapore,0.1134594348822695,3.21,0.6299999999999999,0.2441860465116279,0.16799999999999998,25.0,27.0,27.0
2005-12-31,south africa,0.0036046941182426018,7.47,-0.6420000000000003,-0.07914201183431957,-0.05345100324702359,6.0,17.0,17.0
2005-12-31,south korea,0.01929203689007264,5.632,1.8089999999999997,0.47318859534397073,0.32846118928733536,28.0,29.0,29.0
2005-12-31,spain,0.16482760902280869,3.312,-0.39800000000000013,-0.10727762803234508,-0.07347240169835705,10.0,9.0,9.0
2005-12-31,sweden,0.11913468136269012,3.295,-0.7110000000000003,-0.17748377433849227,-0.1215384615384616,5.0,5.0,5.0
2005-12-31,switzerland,0.09947376136551944,1.971,-0.34299999999999997,-0.14822817631806395,-0.10266387309188864,16.0,6.0,6.0
2005-12-31,taiwan,0.03382336629215543,1.775,-0.6200000000000001,-0.2588726513569938,-0.2231419830843981,7.0,3.0,3.0
2005-12-31,thailand,0.02309984222121697,5.395,0.6469999999999994,0.1362679022746418,0.1360386879730865,27.0,25.0,26.0
2005-12-31,turkey,-0.24887658914942357,6.481,-0.29499999999999993,-0.04353600944510039,-0.04047194402524351,19.0,20.0,19.0
2005-12-31,united kingdom,0.13613682747864364,4.1,-0.4370000000000003,-0.09631915362574395,-0.06946431409950728,9.0,15.0,11.0
2005-12-31,denmark,0.09945410627505824,,,,,,,
2005-12-31,finland,0.16279593890539856,,,,,,,
2005-12-31,norway,0.22671384733423228,,,,,,,
2006-06-30,australia,0.19204213253268154,5.78,0.673,0.1317799099275505,0.09857195166605638,9.0,10.0,10.0
2006-06-30,austria,0.22849199868093883,4.098,0.9379999999999997,0.2968354430379745,0.17783676177836757,19.0,20.0,20.0
2006-06-30,belgium,0.22620336233604843,4.08,0.8850000000000002,0.27699530516431925,0.1657769036246137,16.0,17.0,17.0
2006-06-30,brazil,0.22726912663156096,,,,,,,
2006-06-30,canada,0.0822929284869538,4.584,0.8329999999999997,0.22207411356971463,0.1322747121873759,13.0,16.0,13.0
2006-06-30,chile,0.2825511082538139,6.7318,,,,,,
2006-06-30,china,0.4782540151248684,3.14,-0.45199999999999996,-0.12583518930957682,-0.13101449275362317,3.0,2.0,2.0
2006-06-30,colombia,0.40847805291580097,,,,,,,
2006-06-30,france,0.15864367620341246,4.079,0.9469999999999996,0.3023627075351212,0.17444966381136587,20.0,22.0,19.0
2006-06-30,germany,0.19905674113340543,4.071,0.9369999999999998,0.29897894065092534,0.17192660550458713,18.0,21.0,18.0
2006-06-30,hong kong,0.21797328464287768,4.856,1.2939999999999996,0.3632790567097135,0.22325741890959275,28.0,28.0,27.0
2006-06-30,india,0.3734758831341556,8.107,1.2109999999999994,0.17560904872389793,0.16398104265402835,26.0,12.0,15.0
2006-06-30,indonesia,0.4134733587705355,12.649000000000001,1.463000000000001,0.13078848560700895,0.12273489932885914,29.0,9.0,11.0
2006-06-30,ireland,0.27662350150814174,4.058,0.9019999999999997,0.2858048162230671,0.1633614054151951,17.0,19.0,14.0
2006-06-30,israel,0.1102446859233337,,,,,,,
2006-06-30,italy,0.16938979830502832,4.377,1.0269999999999997,0.30656716417910435,0.19073265855696903,24.0,24.0,24.0
2006-06-30,japan,0.04255919247437179,1.9300000000000002,0.7560000000000002,0.6439522998296425,0.31130327362569493,10.0,31.0,30.0
2006-06-30,malaysia,0.27937221705258986,5.05,0.7999999999999998,0.18823529411764706,0.18850141376060317,12.0,13.0,23.0
2006-06-30,mexico,0.37311545126502677,9.091,-1.181000000000001,-0.11497274143302194,-0.11705818217861046,2.0,3.0,3.0
2006-06-30,netherlands,0.18661065170342117,4.048,0.883,0.2789889415481832,0.16473880597014925,15.0,18.0,16.0
2006-06-30,new zealand,0.31897610150839517,5.83,0.12100000000000044,0.021194605009633882,0.01730425455845555,4.0,4.0,4.0
2006-06-30,peru,0.27139413306494564,,,,,,,
2006-06-30,philippines,0.5258813457233056,10.692,-2.0180000000000007,-0.1587726199842644,-0.13229316900485125,1.0,1.0,1.0
2006-06-30,poland,0.2827634427978445,5.6850000000000005,1.0140000000000002,0.2170841361592808,0.12539417547764797,23.0,14.0,12.0
2006-06-30,portugal,0.2096262325102547,,,,,,,
2006-06-30,russia,0.1767980295992584,6.391,0.7859999999999996,0.1402319357716324,0.07241569928137088,11.0,11.0,7.0
2006-06-30,singapore,0.31759146060007515,3.57,0.9499999999999997,0.36259541984732824,0.2550335570469798,21.0,27.0,28.0
2006-06-30,south africa,0.20098286469221716,8.651,0.6509999999999998,0.08137499999999998,0.05531011045029735,8.0,5.0,5.0
2006-06-30,south korea,0.10510158369125855,5.2,0.40300000000000047,0.08401084010840121,0.07197713877478129,6.0,6.0,6.0
2006-06-30,spain,0.28221539494777437,4.065,0.9500000000000002,0.304975922953451,0.17907634307257309,22.0,23.0,21.0
2006-06-30,sweden,0.28121837923492476,4.03,1.0410000000000004,0.3482770157243227,0.18199300699300708,25.0,26.0,22.0
2006-06-30,switzerland,0.15873742043391292,2.83,0.8690000000000002,0.44314125446200925,0.26237922705314015,14.0,30.0,29.0
2006-06-30,taiwan,0.1604335348422654,2.151,0.23899999999999988,0.125,0.09129106187929713,5.0,7.0,9.0
2006-06-30,thailand,0.08604861084813642,5.6850000000000005,1.7380000000000004,0.44033443121357996,0.3648194794290513,31.0,29.0,31.0
2006-06-30,turkey,0.23539876088148248,8.268,1.4830000000000005,0.2185703758290347,0.2107432144379708,30.0,15.0,25.0
2006-06-30,united kingdom,0.1495774572094284,4.71,0.5369999999999999,0.12868439971243717,0.086682808716707,7.0,8.0,8.0
2006-06-30,denmark,0.26215761965091144,,,,,,,
2006-06-30,finland,0.11749156021698903,,,,,,,
2006-06-30,norway,0.18301206900782518,,,,,,,
2006-12-31,australia,0.20483568632049898,5.882,0.6819999999999995,0.13115384615384595,0.10217228464419469,29.0,19.0,22.0
2006-12-31,austria,0.11044545723638066,3.98,0.6999999999999997,0.21341463414634143,0.13534416086620257,32.0,31.0,31.0
2006-12-31,belgium,0.08612647792031058,3.993,0.6659999999999999,0.2001803426510369,0.1269538696149447,26.0,26.0,27.0
2006-12-31,brazil,0.3140187976097548,,,,,,,
2006-12-31,canada,0.1852313217322048,4.086,0.1070000000000002,0.02689117868811275,0.0171063149480416,13.0,14.0,14.0
2006-12-31,chile,0.2853527415521764,5.7799,-0.6514000000000006,-0.10128589865190563,-0.09897364602563236,4.0,7.0,5.0
2006-12-31,china,0.21594547990233193,3.058,-0.25,-0.07557436517533256,-0.07557436517533253,8.0,8.0,8.0
2006-12-31,colombia,0.1106296350406748,,,,,,,
2006-12-31,france,0.12949421121339855,3.981,0.677,0.20490314769975781,0.12585982524632833,27.0,28.0,26.0
2006-12-31,germany,0.2408311229329645,3.948,0.6389999999999998,0.19310970081595635,0.11903874813710874,23.0,24.0,24.0
2006-12-31,hong kong,0.06336192583452727,3.745,-0.44700000000000006,-0.10663167938931295,-0.08307006132689092,7.0,4.0,7.0
2006-12-31,india,0.16787925524328462,7.611,0.4969999999999999,0.06986224346359293,0.06486133768352365,21.0,17.0,18.0
2006-12-31,indonesia,0.1329260815008655,10.175,-3.449,-0.253156194950088,-0.2836348684210526,2.0,2.0,1.0
2006-12-31,ireland,0.02604322856323127,3.953,0.6639999999999997,0.20188507145028867,0.12101330417350095,25.0,27.0,25.0
2006-12-31,israel,0.21569265561260065,,,,,,,
2006-12-31,italy,0.05159043537478469,4.202,0.6930000000000001,0.19749216300940442,0.1314741035856574,31.0,25.0,29.0
2006-12-31,japan,0.028483949734251723,1.685,0.20500000000000007,0.1385135135135136,0.09242560865644728,15.0,20.0,20.0
2006-12-31,malaysia,0.28726756267618203,3.7800000000000002,-0.4579999999999993,-0.10806984426616317,-0.10776470588235278,6.0,3.0,3.0
2006-12-31,mexico,0.1972363483142141,7.405,-0.835,-0.10133495145631066,-0.08512590478132326,3.0,6.0,6.0
2006-12-31,netherlands,0.165983251311834,3.973,0.6799999999999997,0.20649863346492547,0.12748406449193847,28.0,29.0,28.0
2006-12-31,new zealand,0.14155924672359044,5.923,0.22299999999999986,0.03912280701754378,0.032086330935251775,16.0,16.0,16.0
2006-12-31,peru,0.6662430317830768,,,,,,,
2006-12-31,philippines,0.3125632900976034,6.498,-3.5629999999999997,-0.354139747540006,-0.23757292882147024,1.0,1.0,2.0
2006-12-31,poland,0.23245826275476578,5.223,0.12300000000000022,0.024117647058823577,0.0170148014939826,14.0,13.0,13.0
2006-12-31,portugal,0.2301779965226347,,,,,,,
2006-12-31,russia,-0.026939767659028724,5.656,0.10400000000000009,0.018731988472622474,0.009581721024507103,12.0,12.0,12.0
2006-12-31,singapore,0.21928550852635587,3.05,-0.16000000000000014,-0.049844236760124616,-0.04324324324324328,9.0,9.0,9.0
2006-12-31,south africa,0.10005394431939574,7.732,0.26200000000000045,0.03507362784471235,0.022725301413826043,18.0,15.0,15.0
2006-12-31,south korea,0.212511334014706,5.057,-0.5749999999999993,-0.1020951704545453,-0.10440308669995448,5.0,5.0,4.0
2006-12-31,spain,0.09004646613927747,4.003,0.6910000000000003,0.2086352657004833,0.13306373964952828,30.0,30.0,30.0
2006-12-31,sweden,0.12632506230778429,3.785,0.4900000000000002,0.14871016691957517,0.08757819481680075,20.0,22.0,19.0
2006-12-31,switzerland,0.05718797553258903,2.521,0.5499999999999998,0.27904616945712823,0.16752969844654275,22.0,32.0,32.0
2006-12-31,taiwan,0.10354776518313535,2.025,0.25,0.14084507042253525,0.09974067424695791,17.0,21.0,21.0
2006-12-31,thailand,0.21987980359560844,5.398,0.0030000000000001137,0.0005560704355884738,0.0006064281382656385,10.0,10.0,10.0
2006-12-31,turkey,0.3220158354827871,6.52,0.0389999999999997,0.0060175898781051895,0.005350528193167747,11.0,11.0,11.0
2006-12-31,united kingdom,0.10825330159711188,4.741,0.641,0.15634146341463406,0.10509919658960486,24.0,23.0,23.0
2006-12-31,denmark,0.1505408827556569,,,,,,,
2006-12-31,finland,0.27594883989033425,,,,,,,
2006-12-31,norway,0.2287898331354672,,,,,,,
2007-06-30,australia,0.06518515558995341,6.256,0.476,0.08235294117647052,0.0735419080726149,23.0,19.0,19.0
2007-06-30,austria,-0.07989901163489177,4.622,0.524,0.12786725231820406,0.10136376825611763,25.0,23.0,24.0
2007-06-30,belgium,-0.10440450275055546,4.64,0.5599999999999996,0.13725490196078427,0.10678871090770398,28.0,25.0,26.0
2007-06-30,brazil,0.36647486183311795,10.68,,,,,,
