Date,Country,Development,BondYield,CBPR,TotalPrices,Prices,Earnings,PE,BondYield_T_Difference,BondYield_T_PercentChange,BondYield_T_PercentChangeMedian,BondYield_T_PercentChangeStd,CBPR_T_Difference,CBPR_T_PercentChange,CBPR_T_PercentChangeMedian,CBPR_T_PercentChangeStd,Returns6M_Concurrent,Returns6M_Subsequent,,
12/31/2012,south korea,0,3.16,2.75,637.651873,579.98,36.9,15.71761518,-0.46,-0.127071823,-0.088631985,-0.306253302,-0.5,-0.153846154,-0.173913043,-0.535867197,0.15134411,-0.130404013,,
6/30/2013,south korea,0,3.4,2.5,554.49951,533.83,34.76,15.35759494,0.24,0.075949367,0.046842978,0.159784332,-0.25,-0.090909091,-0.090909091,-0.267933598,-0.130404013,0.195312887,,
12/31/2013,south korea,0,3.585,2.5,662.80041,589.43,32.08,18.37375312,0.185,0.054411765,0.036582954,0.123167089,0,0,0,0,0.195312887,0.040541119,,
6/30/2014,south korea,0,3.172,2.5,689.67108,583.2,32.6,17.88957055,-0.413,-0.115202232,-0.082148185,-0.274962204,0,0,0,0,0.040541119,-0.145858687,,
12/31/2014,south korea,0,2.605,2,589.076562,536.46,45.7,11.73873085,-0.567,-0.178751576,-0.113445378,-0.377490483,-0.5,-0.2,-0.2,-0.535867197,-0.145858687,0.004105047,,
6/30/2015,south korea,0,2.452,1.5,591.494749,545.06,44.23,12.32330997,-0.153,-0.058733205,-0.030759952,-0.101862511,-0.5,-0.25,-0.2,-0.535867197,0.004105047,-0.070395409,,
12/31/2015,south korea,0,2.085,1.5,549.856234,526.86,49.56,10.63075061,-0.367,-0.149673736,-0.074141414,-0.244336874,0,0,0,0,-0.070395409,0.038273203,,
6/30/2016,south korea,0,1.465,1.25,570.900993,535.37,52,10.29557692,-0.62,-0.29736211,-0.127218631,-0.41277619,-0.25,-0.166666667,-0.1,-0.267933598,0.038273203,0.04739042,,
12/31/2016,south korea,0,2.092,1.25,597.956231,580.57,47.54,12.21224232,0.627,0.427986348,0.130706692,0.417436566,0,0,0,0,0.04739042,0.287757072,,
6/30/2017,south korea,0,2.212,1.25,770.022365,705.91,55.68,12.67798132,0.12,0.057361377,0.025649247,0.079892166,0,0,0,0,0.287757072,,,
6/30/1993,spain,1,10.167,,,,,,,,,,,,,,,,,
12/31/1993,spain,1,8.009,,,,,,-2.158,-0.212255336,-0.237455986,-0.866601596,,,,,,,,
6/30/1994,spain,1,10.607,,,,,,2.598,0.324385067,0.255532605,1.043295156,,,,,,,,
12/31/1994,spain,1,11.837,,,,,,1.23,0.115961158,0.118417252,0.493938815,,,,,,,,
6/30/1995,spain,1,11.784,,,30.79,2.46,12.51626016,-0.053,-0.004477486,-0.0049967,-0.021283542,,,,,,,,
12/31/1995,spain,1,9.702,,,34.48,2.46,14.01626016,-2.082,-0.176680244,-0.200442861,-0.836081799,,,,,,,,
6/30/1996,spain,1,8.819,,,40.93,2.88,14.21180556,-0.883,-0.091012162,-0.086849611,-0.354591848,,,,,,,,
12/31/1996,spain,1,6.809,,,50.44,3,16.81333333,-2.01,-0.227916997,-0.20232523,-0.807168307,,,,,,,,
6/30/1997,spain,1,6.371,,,68.16,3,22.72,-0.438,-0.064326627,-0.045145331,-0.175890407,,,,,,,,
12/31/1997,spain,1,5.592,,1104.576,72.75,3.54,20.55084746,-0.779,-0.122272799,-0.084120728,-0.312827916,,,,,,0.438953952,,
6/30/1998,spain,1,5.013,,1589.434,104.43,3.46,30.18208092,-0.579,-0.103540773,-0.065653702,-0.232512662,,,,,0.438953952,0.041717366,,
12/31/1998,spain,1,3.965,3,1655.741,100,3.45,28.98550725,-1.048,-0.209056453,-0.124554314,-0.420851933,,,,,0.041717366,-0.065852691,,
6/30/1999,spain,1,4.766,2.5,1546.706,105.73,3.97,26.63224181,0.801,0.202017654,0.100012486,0.321662594,-0.5,-0.166666667,-0.181818182,-0.340008803,-0.065852691,0.122250124,,
12/31/1999,spain,1,5.558,3,1735.791,121.28,4.04,30.01980198,0.792,0.166177088,0.106897017,0.318048408,0.5,0.2,0.166666667,0.340008803,0.122250124,-0.063306009,,
6/30/2000,spain,1,5.506,4.25,1625.905,118.12,6.76,17.47337278,-0.052,-0.009355883,-0.007636951,-0.020881966,1.25,0.416666667,0.416666667,0.850022007,-0.063306009,-0.101740877,,
12/31/2000,spain,1,5.193,4.75,1460.484,107.7,5.47,19.68921389,-0.313,-0.056847076,-0.047496206,-0.125693373,0.5,0.117647059,0.166666667,0.340008803,-0.101740877,-0.113497991,,
6/30/2001,spain,1,5.417,4.5,1294.722,105.17,6.11,17.21276596,0.224,0.043134989,0.035159316,0.089953085,-0.25,-0.052631579,-0.068965517,-0.170004401,-0.113497991,-0.000133619,,
12/31/2001,spain,1,5.178,3.25,1294.549,99.04,6,16.50666667,-0.239,-0.044120362,-0.039956533,-0.095976729,-1.25,-0.277777778,-0.384615385,-0.850022007,-0.000133619,-0.102617977,,
6/30/2002,spain,1,5.15,3.25,1161.705,79.43,4.76,16.68697479,-0.028,-0.005407493,-0.005007153,-0.011244136,0,0,0,0,-0.102617977,-0.055978928,,
12/31/2002,spain,1,4.281,2.75,1096.674,69.85,2.16,32.33796296,-0.869,-0.168737864,-0.155874439,-0.348969781,-0.5,-0.153846154,-0.153846154,-0.340008803,-0.055978928,0.254948299,,
6/30/2003,spain,1,3.872,2,1376.269171,79.25,4.45,17.80898876,-0.409,-0.095538426,-0.073587621,-0.164244695,-0.75,-0.272727273,-0.24,-0.510013204,0.254948299,0.262647525,,
12/31/2003,spain,1,4.288,2,1737.742863,89.64,5.12,17.5078125,0.416,0.107438017,0.075198843,0.167055729,0,0,0,0,0.262647525,0.012309322,,
6/30/2004,spain,1,4.337,2,1759.133299,92.77,5.9,15.72372881,0.049,0.011427239,0.008899382,0.019677237,0,0,0,0,0.012309322,0.273640985,,
12/31/2004,spain,1,3.71,2,2240.504268,104.34,6.57,15.88127854,-0.627,-0.144569979,-0.114803625,-0.251788323,0,0,0,0,0.273640985,-0.034653771,,
6/30/2005,spain,1,3.115,2,2162.862346,111.5,7.03,15.86059744,-0.595,-0.160377358,-0.109839394,-0.238937882,0,0,0,0,-0.034653771,0.081544812,,
12/31/2005,spain,1,3.312,2.25,2339.232549,122.1,7.59,16.08695652,0.197,0.063242376,0.037134779,0.079110526,0.25,0.125,0.090909091,0.170004401,0.081544812,0.164827609,,
6/30/2006,spain,1,4.065,2.75,2724.802657,129.38,11.27,11.48003549,0.753,0.227355072,0.145002889,0.302386933,0.5,0.222222222,0.181818182,0.340008803,0.164827609,0.282215395,,
12/31/2006,spain,1,4.003,3.5,3493.783915,158.18,11.49,13.7667537,-0.062,-0.015252153,-0.011956417,-0.024897729,0.75,0.272727273,0.272727273,0.510013204,0.282215395,0.090046466,,
6/30/2007,spain,1,4.64,4,3808.38681,166.19,11.5,14.45130435,0.637,0.159130652,0.123020471,0.255804085,0.5,0.142857143,0.173913043,0.340008803,0.090046466,0.137152003,,
12/31/2007,spain,1,4.43,4,4330.714688,172.15,13.31,12.9338843,-0.21,-0.045258621,-0.04066615,-0.084331017,0,0,0,0,0.137152003,-0.136680504,,
6/30/2008,spain,1,4.901,4,3738.790421,135.53,14.72,9.207201087,0.471,0.106320542,0.091456311,0.189142424,0,0,0,0,-0.136680504,-0.311913144,,
12/31/2008,spain,1,3.811,2.5,2572.612546,103.27,13.93,7.413496052,-1.09,-0.222403591,-0.214503591,-0.437718137,-1.5,-0.375,-0.5,-1.020026408,-0.311913144,0.113104179,,
6/30/2009,spain,1,4.131,1,2863.585775,110.85,11.62,9.539586919,0.32,0.083967463,0.063834032,0.128504407,-1.5,-0.6,-0.52173913,-1.020026408,0.113104179,0.289042507,,
12/31/2009,spain,1,3.978,1,3691.283787,136.53,11.1,12.3,-0.153,-0.037037037,-0.030865443,-0.06144117,0,0,0,0,0.289042507,-0.329001168,,
6/30/2010,spain,1,4.561,1,2476.847111,104.92,11.15,9.409865471,0.583,0.146556058,0.118955315,0.234118967,0,0,0,0,-0.329001168,0.163173013,,
12/31/2010,spain,1,5.453,1,2881.001716,108.95,12.19,8.937653815,0.892,0.195571147,0.179947549,0.358206035,0,0,0,0,0.163173013,0.154967907,,
6/30/2011,spain,1,5.446,1.25,3327.464522,113.57,13.01,8.729438893,-0.007,-0.001283697,-0.001396369,-0.002811034,0.25,0.25,0.095238095,0.170004401,0.154967907,-0.240481088,,
12/31/2011,spain,1,5.088,1,2527.272233,93.56,10.37,9.022179364,-0.358,-0.06573632,-0.070884071,-0.143764305,-0.25,-0.2,-0.1,-0.170004401,-0.240481088,-0.154172466,,
6/30/2012,spain,1,6.329,1,2137.636441,77.86,6.79,11.46686303,1.241,0.243907233,0.243907233,0.498356154,0,0,0,0,-0.154172466,0.217777647,,
12/31/2012,spain,1,5.265,0.75,2603.165875,89.11,4.36,20.43807339,-1.064,-0.168115026,-0.207853096,-0.427277154,-0.25,-0.25,-0.1,-0.170004401,0.217777647,-0.061780047,,
6/30/2013,spain,1,4.767,0.5,2442.342164,83.26,1.87,44.52406417,-0.498,-0.094586895,-0.097877358,-0.199984984,-0.25,-0.333333333,-0.105263158,-0.170004401,-0.061780047,0.399638087,,
12/31/2013,spain,1,4.151,0.25,3418.395113,108.86,7.14,15.2464986,-0.616,-0.129221733,-0.121968122,-0.247370984,-0.25,-0.5,-0.111111111,-0.170004401,0.399638087,0.122919214,,
6/30/2014,spain,1,2.661,0.15,3838.581552,122.09,6.19,19.72374798,-1.49,-0.358949651,-0.297227209,-0.598348646,-0.1,-0.4,-0.047058824,-0.068001761,0.122919214,-0.150877623,,
12/31/2014,spain,1,1.611,0.05,3259.42549,116.79,6.61,17.66868381,-1.05,-0.394588501,-0.211821666,-0.421655086,-0.1,-0.666666667,-0.05,-0.068001761,-0.150877623,-0.026071977,,
6/30/2015,spain,1,2.301,0.05,3174.445822,122.84,6.85,17.93284672,0.69,0.4283054,0.140787594,0.277087628,0,0,0,0,-0.026071977,-0.133862984,,
12/31/2015,spain,1,1.771,0.05,2749.505033,108.4,5.6,19.35714286,-0.53,-0.230334637,-0.10964005,-0.212835424,0,0,0,0,-0.133862984,-0.114467951,,
6/30/2016,spain,1,1.163,0,2434.774826,92.42,5.05,18.3009901,-0.608,-0.343308865,-0.127543528,-0.244158374,-0.05,-1,-0.025,-0.03400088,-0.114467951,0.117726783,,
12/31/2016,spain,1,1.384,0,2721.413034,107.93,6.41,16.83775351,0.221,0.190025795,0.046365258,0.088748356,0,,0,0,0.117726783,0.238142236,,
6/30/2017,spain,1,1.539,0,3369.496419,122.11,7.44,16.41263441,0.155,0.11199422,0.032522031,0.062244322,0,,0,0,0.238142236,,,
12/31/1990,sweden,1,12.27,,,,,,,,,,,,,,,,,
6/30/1991,sweden,1,10.72,,,,,,-1.55,-0.126324368,-0.134841235,-0.501545826,,,,,,,,
12/31/1991,sweden,1,9.928,,,,,,-0.792,-0.073880597,-0.073880597,-0.256273738,,,,,,,,
6/30/1992,sweden,1,9.588,,,,,,-0.34,-0.034246575,-0.032932972,-0.110016504,,,,,,,,
12/31/1992,sweden,1,9.89,,,,,,0.302,0.031497705,0.030419017,0.097720542,,,,,,,,
6/30/1993,sweden,1,8.454,,,,,,-1.436,-0.145197169,-0.144918761,-0.464657939,,,,,,,,
12/31/1993,sweden,1,7.008,,,,,,-1.446,-0.171043293,-0.146208291,-0.467893719,,,,,,,,
6/30/1994,sweden,1,10.16,6.92,,,,,3.152,0.449771689,0.318094661,1.019917705,,,,,,,,
12/31/1994,sweden,1,10.92,7.6,,,,,0.76,0.07480315,0.076551168,0.245919244,0.68,0.098265896,0.093663912,0.293448792,,,,
6/30/1995,sweden,1,11.01,8.66,,2218.28,165.58,13.39702863,0.09,0.008241758,0.008960573,0.029122016,1.06,0.139473684,0.139473684,0.457434882,,,,
12/31/1995,sweden,1,8.447,8.91,,2300.42,162.76,14.13381666,-2.563,-0.232788374,-0.258158743,-0.829330292,0.25,0.02886836,0.030750308,0.107885585,,,,
6/30/1996,sweden,1,8.397,6.1,,2623.99,210.32,12.47617916,-0.05,-0.005919261,-0.005045918,-0.016178898,-2.81,-0.315375982,-0.369736842,-1.21263398,,,,
12/31/1996,sweden,1,6.853,4.1,,3208.55,227,14.1345815,-1.544,-0.183875194,-0.15611729,-0.499604358,-2,-0.327868852,-0.275482094,-0.863084683,,,,
6/30/1997,sweden,1,6.642,4.1,,4138.71,232.91,17.76956764,-0.211,-0.030789435,-0.021665469,-0.068274948,0,0,0,0,,,,
12/31/1997,sweden,1,5.98,4.35,5281.999,4161.73,219.87,18.92813936,-0.662,-0.099668774,-0.069044639,-0.214208604,0.25,0.06097561,0.038402458,0.107885585,,0.290706038,,
6/30/1998,sweden,1,4.984,4.1,6817.508,5368.69,209.72,25.59932291,-0.996,-0.166555184,-0.110409046,-0.32228364,-0.25,-0.057471264,-0.040983607,-0.107885585,0.290706038,-0.117062422,,
12/31/1998,sweden,1,4.184,3.4,6019.434,4788.06,199.46,24.00511381,-0.8,-0.160513644,-0.094629761,-0.258862362,-0.7,-0.170731707,-0.133971292,-0.302079639,-0.117062422,0.194642719,,
6/30/1999,sweden,1,5.049,2.9,7191.073,5963.56,326.52,18.26399608,0.865,0.206739962,0.102360807,0.279894929,-0.5,-0.147058824,-0.114942529,-0.215771171,0.194642719,0.504577272,,
12/31/1999,sweden,1,5.72,3.25,10819.525,8970.48,362.42,24.75161415,0.671,0.132897603,0.079436486,0.217120806,0.35,0.120689655,0.082840237,0.15103982,0.504577272,0.095694404,,
6/30/2000,sweden,1,5.276,3.75,11854.893,10053.31,399.33,25.17544387,-0.444,-0.077622378,-0.052719069,-0.143668611,0.5,0.153846154,0.12195122,0.215771171,0.095694404,-0.281606338,,
12/31/2000,sweden,1,4.752,4,8516.48,7734.12,389.65,19.84889003,-0.524,-0.099317665,-0.062403239,-0.169554847,0.25,0.066666667,0.06097561,0.107885585,-0.281606338,-0.280613,,
6/30/2001,sweden,1,5.47,4,6126.645,6333.47,328.68,19.26941098,0.718,0.151094276,0.093216488,0.23232897,0,0,0,0,-0.280613,0.012263645,,
12/31/2001,sweden,1,5.352,3.75,6201.78,6178.12,164.79,37.49086716,-0.118,-0.021572212,-0.0168379,-0.038182198,-0.25,-0.0625,-0.06097561,-0.107885585,0.012263645,-0.169099033,,
6/30/2002,sweden,1,5.451,4.25,5153.065,4434.2,97.28,45.58182566,0.099,0.018497758,0.014284684,0.032034217,0.5,0.133333333,0.12195122,0.215771171,-0.169099033,-0.163420605,,
12/31/2002,sweden,1,4.703,3.75,4310.948,3516.97,94.32,37.28763783,-0.748,-0.137222528,-0.109149278,-0.242036308,-0.5,-0.117647059,-0.12195122,-0.215771171,-0.163420605,0.210678391,,
6/30/2003,sweden,1,4.278,3,5219.17159,3826.86,71.24,53.71785514,-0.425,-0.09036785,-0.062986291,-0.13752063,-0.75,-0.2,-0.182926829,-0.323656756,0.210678391,0.358986057,,
12/31/2003,sweden,1,4.775,2.75,7092.781422,4674.63,148.17,31.54909901,0.497,0.116175783,0.074826859,0.160818242,-0.25,-0.083333333,-0.061728395,-0.107885585,0.358986057,0.119021936,,
6/30/2004,sweden,1,4.659,2,7936.977995,5384.57,296.27,18.17453674,-0.116,-0.024293194,-0.018380605,-0.037535042,-0.75,-0.272727273,-0.1875,-0.323656756,0.119021936,0.217810783,,
12/31/2004,sweden,1,4.006,2,9665.737388,5784.78,346.14,16.71225516,-0.653,-0.140158832,-0.109197324,-0.211296403,0,0,0,0,0.217810783,-0.029331307,,
6/30/2005,sweden,1,2.989,1.5,9382.228678,6466.68,432.11,14.96535604,-1.017,-0.253869196,-0.173846154,-0.329078777,-0.5,-0.25,-0.125,-0.215771171,-0.029331307,0.136389222,,
12/31/2005,sweden,1,3.295,1.5,10661.86355,7488.94,439.54,17.03813077,0.306,0.102375376,0.053496503,0.099014853,0,0,0,0,0.136389222,0.119134681,,
6/30/2006,sweden,1,4.03,2.25,11932.06127,7433.57,548.31,13.55723952,0.735,0.22306525,0.131367292,0.237829795,0.75,0.5,0.2,0.323656756,0.119134681,0.281218379,,
12/31/2006,sweden,1,3.785,3,15287.5762,9046.52,581.69,15.55213258,-0.245,-0.060794045,-0.044789762,-0.079276598,0.75,0.333333333,0.2,0.323656756,0.281218379,0.126325062,,
6/30/2007,sweden,1,4.481,3.5,17218.78022,10009.97,643.17,15.56349021,0.696,0.183883752,0.127460855,0.225210255,0.5,0.166666667,0.133333333,0.215771171,0.126325062,-0.106666518,,
12/31/2007,sweden,1,4.345,4,15382.11288,8428.22,680.04,12.39371213,-0.136,-0.030350368,-0.024949551,-0.044006602,0.5,0.142857143,0.133333333,0.215771171,-0.106666518,-0.133260101,,
6/30/2008,sweden,1,4.518,4.25,13332.29097,6584.78,503.64,13.07437852,0.173,0.03981588,0.03202814,0.055978986,0.25,0.0625,0.066666667,0.107885585,-0.133260101,-0.421496519,,
12/31/2008,sweden,1,2.413,2,7712.776744,5007.84,508.67,9.844968251,-2.105,-0.465914121,-0.393310912,-0.681131589,-2.25,-0.529411765,-0.6,-0.970970268,-0.421496519,0.263296411,,
6/30/2009,sweden,1,3.465,0.5,9743.523183,6049.24,441.66,13.69659919,1.052,0.435971819,0.197967633,0.340404006,-1.5,-0.75,-0.4,-0.647313512,0.263296411,0.299486623,,
12/31/2009,sweden,1,3.292,0.25,12661.57803,7242.02,365.57,19.81021419,-0.173,-0.04992785,-0.032789992,-0.055978986,-0.25,-0.5,-0.066666667,-0.107885585,0.299486623,-0.001638623,,
6/30/2010,sweden,1,2.666,0.25,12640.83049,7734.11,474.39,16.30327368,-0.626,-0.190157959,-0.12125908,-0.202559798,0,0,0,0,-0.001638623,0.339720213,,
12/31/2010,sweden,1,3.274,1.25,16935.17612,8951.31,551.53,16.22996029,0.608,0.228057014,0.120419885,0.196735395,1,4,0.275862069,0.431542342,0.339720213,0.052609579,,
6/30/2011,sweden,1,2.9,1.75,17826.1286,8657.45,665,13.0187218,-0.374,-0.114233354,-0.074553972,-0.121018154,0.5,0.4,0.142857143,0.215771171,0.052609579,-0.201805999,,
12/31/2011,sweden,1,1.622,1.75,14228.70892,7502.59,572.47,13.10564746,-1.278,-0.440689655,-0.256420546,-0.413532623,0,0,0,0,-0.201805999,0.049608472,,
6/30/2012,sweden,1,1.599,1.5,14934.57343,7722.41,580.42,13.30486544,-0.023,-0.014180025,-0.004713598,-0.007442293,-0.25,-0.142857143,-0.073529412,-0.107885585,0.049608472,0.162050557,,
12/31/2012,sweden,1,1.539,1,17354.72938,8452.39,608.85,13.88254907,-0.06,-0.037523452,-0.012565445,-0.019414677,-0.5,-0.333333333,-0.15037594,-0.215771171,0.162050557,0.027591699,,
6/30/2013,sweden,1,2.21,1,17833.57585,8789.77,551.52,15.93735495,0.671,0.435997401,0.140862811,0.217120806,0,0,0,0,0.027591699,0.211604242,,
12/31/2013,sweden,1,2.504,0.75,21607.23615,10131.98,628.16,16.12961666,0.294,0.133031674,0.061868687,0.095131918,-0.25,-0.25,-0.08,-0.107885585,0.211604242,0.016500589,,
6/30/2014,sweden,1,1.848,0.75,21963.76828,10456.44,652.48,16.02568661,-0.656,-0.261980831,-0.138762559,-0.212267137,0,0,0,0,0.016500589,-0.090483985,,
12/31/2014,sweden,1,0.926,0,19976.39899,11134.1,729.21,15.26871546,-0.922,-0.498917749,-0.196045078,-0.298338872,-0.75,-1,-0.25,-0.323656756,-0.090483985,0.020838736,,
6/30/2015,sweden,1,0.987,-0.25,20392.68189,11790.04,766.07,15.3902907,0.061,0.06587473,0.013031404,0.019738255,-0.25,#N/A,-0.083333333,-0.107885585,0.020838736,-0.069558469,,
12/31/2015,sweden,1,1.004,-0.35,18974.19817,11136.65,607.36,18.33615977,0.017,0.017223911,0.003648852,0.005500825,-0.1,0.4,-0.033898305,-0.043154234,-0.069558469,-0.055874965,,
6/30/2016,sweden,1,0.258,-0.5,17914.01551,10276.33,451.16,22.77757337,-0.746,-0.743027888,-0.162580364,-0.241389152,-0.15,0.428571429,-0.051724138,-0.064731351,-0.055874965,0.065740768,,
12/31/2016,sweden,1,0.556,-0.5,19091.69665,11717.21,658.06,17.80568641,0.298,1.15503876,0.065958389,0.09642623,0,0,0,0,0.065740768,0.188600061,,
6/30/2017,sweden,1,0.659,-0.5,22692.39179,12659.38,811.85,15.59324998,0.103,0.185251799,0.022891432,0.033328529,0,0,0,0,0.188600061,,,
6/30/1994,switzerland,1,5.285,,,,,,,,,,,,,,,,3,1
12/31/1994,switzerland,1,5.236,,,,,,-0.049,-0.009271523,-0.009314704,-0.033561465,,,,,,,3,2
6/30/1995,switzerland,1,4.741,,,358.39,26.93,13.30820646,-0.495,-0.094537815,-0.094537815,-0.339039291,,,,,,,3,3
12/31/1995,switzerland,1,3.857,,,417.79,27.81,15.0230133,-0.884,-0.186458553,-0.177207577,-0.605476228,,,,,,,3,4
6/30/1996,switzerland,1,4.37,,,470.39,28.44,16.53973277,0.513,0.133004926,0.10820502,0.351367992,,,,,,,3,5
12/31/1996,switzerland,1,3.863,,,493.57,10.79,45.74328082,-0.507,-0.116018307,-0.11129404,-0.347258425,,,,,,,3,6
6/30/1997,switzerland,1,3.341,,,700.9,10.89,64.36179982,-0.522,-0.135128139,-0.119450801,-0.357532343,,,,,,,3,7
12/31/1997,switzerland,1,3.283,,3583.87,767.5,18.94,40.52270327,-0.058,-0.017360072,-0.014089639,-0.039725816,,,,,,0.204863179,3,8
6/30/1998,switzerland,1,3.144,,4318.073,958.21,19.03,50.35260116,-0.139,-0.042339324,-0.035982397,-0.095204973,,,,,0.204863179,0.025284658,3,9
12/31/1998,switzerland,1,2.356,,4427.254,885.88,34.36,25.78230501,-0.788,-0.250636132,-0.204145078,-0.539723154,,,,,0.025284658,-0.129890221,3,10
6/30/1999,switzerland,1,2.862,,3852.197,868.76,34.26,25.35785172,0.506,0.214770798,0.131190044,0.346573497,,,,,-0.129890221,0.068608641,,
12/31/1999,switzerland,1,3.503,,4116.491,951.78,34.71,27.42091616,0.641,0.223969252,0.174184783,0.439038758,,,,,0.068608641,-0.004850005,,
6/30/2000,switzerland,1,3.999,3.5,4096.526,957.82,48.41,19.78558149,0.496,0.14159292,0.128597355,0.339724218,,,,,-0.004850005,0.063663699,,
12/31/2000,switzerland,1,3.463,3.5,4357.326,1010.57,49.19,20.5442163,-0.536,-0.134033508,-0.145652174,-0.367121333,0,0,0,0,0.063663699,-0.200213158,,
6/30/2001,switzerland,1,3.358,3.25,3484.932,889.94,52.7,16.88690702,-0.105,-0.030320531,-0.029974308,-0.071917425,-0.25,-0.071428571,-0.071428571,-0.199544419,-0.200213158,-0.01698168,,
12/31/2001,switzerland,1,3.478,1.75,3425.752,808.23,49.57,16.30482146,0.12,0.035735557,0.034379029,0.082191343,-1.5,-0.461538462,-0.444444444,-1.197266511,-0.01698168,0.058187224,,
6/30/2002,switzerland,1,3.212,1.25,3625.087,761.36,23.94,31.80284043,-0.266,-0.076480736,-0.076480736,-0.182190811,-0.5,-0.285714286,-0.153846154,-0.399088837,0.058187224,-0.152374274,,
12/31/2002,switzerland,1,2.205,0.75,3072.717,599.42,16.92,35.42671395,-1.007,-0.313511831,-0.290159919,-0.689722355,-0.5,-0.4,-0.2,-0.399088837,-0.152374274,0.073683179,,
6/30/2003,switzerland,1,2.432,0.25,3299.124556,622.67,18.42,33.80401737,0.227,0.102947846,0.065550101,0.155478624,-0.5,-0.666666667,-0.285714286,-0.399088837,0.073683179,0.248790291,,
12/31/2003,switzerland,1,2.717,0.25,4119.914714,709.77,35.17,20.18112027,0.285,0.1171875,0.08356546,0.19520444,0,0,0,0,0.248790291,0.027465213,,
6/30/2004,switzerland,1,2.878,0.5,4233.069051,731.12,40.85,17.89767442,0.161,0.059256533,0.047945205,0.110273385,0.25,1,0.2,0.199544419,0.027465213,0.118853158,,
12/31/2004,switzerland,1,2.314,0.75,4736.182675,742.41,48.44,15.32638315,-0.564,-0.195969423,-0.168383341,-0.386299313,0.25,0.5,0.25,0.199544419,0.118853158,-0.012912211,,
6/30/2005,switzerland,1,1.961,0.75,4675.028084,815.43,53.13,15.34782609,-0.353,-0.152549697,-0.105656989,-0.241779535,0,0,0,0,-0.012912211,0.178550567,,
12/31/2005,switzerland,1,1.971,1,5509.757,988.34,55.9,17.68050089,0.01,0.005099439,0.003019324,0.006849279,0.25,0.333333333,0.285714286,0.199544419,0.178550567,0.099473761,,
6/30/2006,switzerland,1,2.83,1.5,6057.833253,998.88,66.65,14.98694674,0.859,0.435819381,0.261650929,0.588353032,0.5,0.5,0.5,0.399088837,0.099473761,0.15873742,,
12/31/2006,switzerland,1,2.521,2,7019.438077,1152.16,61.36,18.77705346,-0.309,-0.109187279,-0.095150115,-0.211642709,0.5,0.333333333,0.444444444,0.399088837,0.15873742,0.057187976,,
6/30/2007,switzerland,1,3.226,2.5,7420.86553,1207.27,67.24,17.9546401,0.705,0.279650932,0.218536888,0.482874141,0.5,0.25,0.4,0.399088837,0.057187976,-0.00405102,,
12/31/2007,switzerland,1,3.048,2.75,7390.803458,1109.97,60.05,18.48409659,-0.178,-0.055176689,-0.055296676,-0.121917159,0.25,0.1,0.181818182,0.199544419,-0.00405102,-0.075755351,,
6/30/2008,switzerland,1,3.288,2.75,6830.910548,909.18,22.15,41.04650113,0.24,0.078740157,0.074395536,0.164382686,0,0,0,0,-0.075755351,-0.247911333,,
12/31/2008,switzerland,1,2.095,0.5,5137.450409,714.07,12.04,59.30813953,-1.193,-0.36283455,-0.370611991,-0.817118937,-2.25,-0.818181818,-1.636363636,-1.795899767,-0.247911333,-0.015976534,,
6/30/2009,switzerland,1,2.319,0.25,5055.371757,704.44,21.12,33.35416667,0.224,0.106921241,0.069738481,0.153423841,-0.25,-0.5,-0.2,-0.199544419,-0.015976534,0.273456907,,
12/31/2009,switzerland,1,1.901,0.25,6437.798081,852.56,48.69,17.50996098,-0.418,-0.180250108,-0.131529264,-0.286299845,0,0,0,0,0.273456907,-0.082242093,,
6/30/2010,switzerland,1,1.482,0.25,5908.340092,802.06,61.26,13.09271956,-0.419,-0.22041031,-0.13326972,-0.286984773,0,0,0,0,-0.082242093,0.218113419,,
12/31/2010,switzerland,1,1.716,0.25,7197.028348,844.37,57.25,14.74882096,0.234,0.157894737,0.075581395,0.160273119,0,0,0,0,0.218113419,0.085116342,,
6/30/2011,switzerland,1,1.732,0.25,7809.613074,808.04,52.04,15.5272867,0.016,0.009324009,0.005249344,0.010958846,0,0,0,0,0.085116342,-0.140870508,,
12/31/2011,switzerland,1,0.663,0,6709.46891,770.36,54.08,14.24482249,-1.069,-0.617205543,-0.36078299,-0.732187882,-0.25,-1,-0.333333333,-0.199544419,-0.140870508,0.033642009,,
6/30/2012,switzerland,1,0.665,0,6935.188925,785.75,49.78,15.78445159,0.002,0.003016591,0.000694927,0.001369856,0,,0,0,0.033642009,0.164330428,,
12/31/2012,switzerland,1,0.526,0,8074.851492,884.57,45.56,19.41549605,-0.139,-0.209022556,-0.048432056,-0.095204973,0,,0,0,0.164330428,0.109156473,,
6/30/2013,switzerland,1,1.027,0,8956.2738,992.54,52.61,18.86599506,0.501,0.952471483,0.175052411,0.343148858,0,,0,0,0.109156473,0.141470462,,
12/31/2013,switzerland,1,1.073,0,10223.32199,1064.22,60.08,17.71338216,0.046,0.044790652,0.016163036,0.031506682,0,,0,0,0.141470462,0.069269469,,
6/30/2014,switzerland,1,0.658,0,10931.48608,1110.06,60.51,18.34506693,-0.415,-0.386766076,-0.14664311,-0.284245062,0,,0,0,0.069269469,-0.065604072,,
12/31/2014,switzerland,1,0.319,-0.25,10214.33607,1161.32,59.85,19.40384294,-0.339,-0.515197568,-0.122228231,-0.232190544,-0.25,#N/A,-0.5,-0.199544419,-0.065604072,0.057953152,,
