Date,Country,BondYield,Prices,Returns6M,BondYieldDiff,BondYieldChg,BondYieldChgMedian,BondYieldDiffRank,BondYieldChgRank,BondYieldChgMedianRank
2008-06-30,united states,3.969,,,-1.0554000000000001,-0.21005493193217106,-0.18326098280951555,2.0,2.0,2.0
2008-06-30,japan,1.601,4522.537494,-0.25063824843991445,-0.278,-0.14795103778605645,-0.14366925064599484,7.0,4.0,3.0
2008-06-30,united kingdom,5.13,5030.666119,-0.41801997593472173,-0.3330000000000002,-0.060955518945634335,-0.05871980250396759,6.0,6.0,5.0
2008-06-30,canada,3.734,5027.007491,-0.4770990998708261,-0.8209999999999997,-0.18024149286498348,-0.13963772429628366,3.0,3.0,4.0
2008-06-30,australia,6.447,2725.683788,-0.4627457247803096,0.19099999999999984,0.03053069053708435,0.030327087964433126,13.0,12.0,12.0
2008-06-30,switzerland,3.288,6830.910548,-0.24791133291824796,0.06199999999999983,0.019218846869187844,0.019260639950295068,10.0,10.0,10.0
2008-06-30,france,4.8100000000000005,5071.157387,-0.3556787163860904,0.1900000000000004,0.04112554112554112,0.03594060342381545,12.0,13.0,13.0
2008-06-30,germany,4.621,4672.575197,-0.37148937423510453,0.0470000000000006,0.010275470048098034,0.008885527932696964,9.0,9.0,9.0
2008-06-30,china,4.52,331.742755,-0.3325469971454237,0.08999999999999986,0.020316027088036037,0.026086956521739087,11.0,11.0,11.0
2008-06-30,brazil,12.45,769.262769,-0.610445700641987,1.7699999999999996,0.1657303370786516,0.15304798962386507,30.0,22.0,22.0
2008-06-30,south korea,6.045,494.331863,-0.44299943902260663,0.532,0.09649918374750599,0.0964991837475059,20.0,21.0,21.0
2008-06-30,spain,4.901,3738.790421,-0.31191314400770476,0.2610000000000001,0.05625000000000013,0.05054221533694813,16.0,15.0,15.0
2008-06-30,taiwan,2.6934,166.929662,-0.43121010452893627,0.19490000000000007,0.07800680408244953,0.0780068040824495,14.0,20.0,20.0
2008-06-30,hong kong,3.495,31223.306109,-0.3738767843881564,-1.2909999999999995,-0.26974508984538226,-0.2677867662310723,1.0,1.0,1.0
2008-06-30,sweden,4.518,13332.290973,-0.4214965185188656,0.03699999999999992,0.008257085471992776,0.006787745367822404,8.0,8.0,8.0
2008-06-30,netherlands,4.811,9322.345044,-0.39214333880002217,0.20399999999999974,0.04428044280442789,0.03879064460924125,15.0,14.0,14.0
2008-06-30,south africa,10.7,363.860139,-0.3013109385966568,2.3009999999999984,0.2739611858554587,0.21283877532143172,31.0,28.0,28.0
2008-06-30,italy,5.171,1154.267179,-0.40135326935428695,0.3680000000000003,0.07661877992921107,0.07042388288202092,19.0,19.0,19.0
2008-06-30,india,8.699,387.534435,-0.39672861587125796,0.5459999999999994,0.06696921378633625,0.07006287694084426,21.0,17.0,18.0
2008-06-30,russia,5.681,1089.258309,-0.7334884548491427,-0.3849999999999998,-0.06346851302340917,-0.03547079417726182,4.0,5.0,7.0
2008-06-30,mexico,9.239,479.818134,-0.4312077104613974,1.540000000000001,0.20002597739966244,0.16939830601693995,29.0,25.0,24.0
2008-06-30,singapore,3.59,8582.814135,-0.42624353008898064,0.73,0.2552447552447552,0.20110192837465565,22.0,27.0,27.0
2008-06-30,indonesia,13.384,943.700806,-0.5115017820595142,4.423,0.4935833054346612,0.3954049704988378,33.0,33.0,33.0
2008-06-30,belgium,4.955,8132.698652,-0.5706302557833911,0.3150000000000004,0.06788793103448287,0.06050710718401852,18.0,18.0,17.0
2008-06-30,thailand,5.9399999999999995,515.819061,-0.433627544833982,1.468,0.3282647584973166,0.29626639757820383,27.0,30.0,31.0
2008-06-30,chile,8.0699,333.525771,-0.33536637263331603,1.5143000000000004,0.2309933491976326,0.23350089434404497,28.0,26.0,30.0
2008-06-30,turkey,7.767,210.063552,-0.37844864205666673,1.2470000000000008,0.1912576687116565,0.18390974116953038,25.0,24.0,26.0
2008-06-30,philippines,9.69,170.696733,-0.2342268964222063,2.494999999999999,0.3467685892981236,0.1716782495011353,32.0,31.0,25.0
2008-06-30,austria,4.888,6617.53574,-0.6663011322096766,0.266,0.05755084379056696,0.05162542455118875,17.0,16.0,16.0
2008-06-30,peru,7.0,1293.15985,-0.45314732590870344,,,,,,
2008-06-30,poland,6.628,306.150839,-0.48681046730693434,0.9870000000000001,0.17496897713171422,0.15841425246769925,23.0,23.0,23.0
2008-06-30,ireland,5.052,562.543596,-0.6546276317400297,1.1439999999999997,0.292732855680655,0.21875896357204316,24.0,29.0,29.0
2008-06-30,malaysia,4.858,255.812982,-0.28672134004520544,1.3179999999999996,0.3723163841807908,0.31455847255369923,26.0,32.0,32.0
2008-06-30,new zealand,6.34,240.336917,-0.36752465706298465,-0.3700000000000001,-0.05514157973174372,-0.054387770101425856,5.0,7.0,6.0
2008-12-31,united states,2.2123,,,-1.8109000000000002,-0.45011433684629154,-0.31537791710205504,6.0,4.0,8.0
2008-12-31,japan,1.174,3389.016618,0.025918358598028046,-0.3360000000000001,-0.22251655629139078,-0.1740932642487047,25.0,18.0,18.0
2008-12-31,united kingdom,3.02,2927.747189,0.13042221897937245,-1.488,-0.3300798580301686,-0.2713347921225383,9.0,8.0,10.0
2008-12-31,canada,2.684,2628.626742,0.2575484598794362,-1.306,-0.32731829573934834,-0.22301912568306012,12.0,9.0,14.0
2008-12-31,australia,3.992,1464.385268,0.2632074198113279,-2.3339999999999996,-0.3689535251343661,-0.3689535251343661,2.0,7.0,5.0
2008-12-31,switzerland,2.095,5137.450409,-0.015976534168818723,-0.9529999999999998,-0.3126640419947506,-0.2954122752634841,16.0,12.0,9.0
2008-12-31,france,3.414,3267.454637,0.02049571438319564,-1.0079999999999996,-0.22795115332428761,-0.19251336898395716,15.0,16.0,16.0
2008-12-31,germany,2.951,2936.763161,-0.006056535384332151,-1.3560000000000003,-0.3148363129788716,-0.2597203600842751,11.0,11.0,12.0
2008-12-31,china,2.76,221.422698,0.37391077675333895,-1.7000000000000002,-0.3811659192825112,-0.47327394209354123,8.0,6.0,2.0
2008-12-31,brazil,12.45,299.669619,0.5847805479406971,0.0,0.0,0.0,28.0,28.0,28.0
2008-12-31,south korea,4.22,275.343125,0.24536019557415867,-1.4800000000000004,-0.2596491228070176,-0.2663786897048237,10.0,14.0,11.0
2008-12-31,spain,3.811,2572.612546,0.113104178649994,-0.6189999999999998,-0.13972911963882617,-0.1201941747572815,21.0,21.0,21.0
2008-12-31,taiwan,1.408,94.947905,0.3539192149631947,-1.1743999999999999,-0.45477075588599747,-0.4622803046704324,13.0,3.0,3.0
2008-12-31,hong kong,1.197,19549.636823,0.3514129743278658,-2.2729999999999997,-0.655043227665706,-0.4749268700376097,4.0,1.0,1.0
2008-12-31,sweden,2.413,7712.776744,0.26329641144867555,-1.932,-0.44464902186421174,-0.3576784226603721,5.0,5.0,6.0
2008-12-31,netherlands,3.5460000000000003,5666.649533,0.04505833464961517,-0.8609999999999998,-0.1953710006807351,-0.16610398379473323,18.0,19.0,19.0
2008-12-31,south africa,7.314,254.225099,0.2613579786628384,-1.0869999999999997,-0.1293893584097131,-0.10121042830540035,14.0,23.0,23.0
2008-12-31,italy,4.382,690.998273,0.02435827650758826,-0.27000000000000046,-0.05803955288048157,-0.05204317656129539,26.0,26.0,26.0
2008-12-31,india,5.2620000000000005,233.788435,0.5744950044256896,-2.5309999999999997,-0.3247786475041704,-0.3217441047479819,1.0,10.0,7.0
2008-12-31,russia,8.353,290.299915,0.45570902423447146,2.8199999999999994,0.5096692571841677,0.25981205085682696,34.0,34.0,34.0
2008-12-31,mexico,7.96,272.916855,0.16650545456417487,0.06200000000000028,0.007850088630033003,0.006764866339334455,29.0,29.0,29.0
2008-12-31,singapore,2.05,4924.44514,0.32802064254491814,-0.6300000000000003,-0.2350746268656717,-0.1754874651810586,20.0,15.0,17.0
2008-12-31,indonesia,11.889,460.996162,0.5625403059212453,1.8709999999999987,0.18676382511479317,0.16194927724400576,33.0,32.0,31.0
2008-12-31,belgium,3.775,3491.93474,0.20470816817155058,-0.6930000000000001,-0.1551029543419875,-0.1340425531914894,19.0,20.0,20.0
2008-12-31,thailand,2.659,292.145708,0.4573774125067753,-2.2960000000000003,-0.46337033299697283,-0.4553296975706495,3.0,2.0,4.0
2008-12-31,chile,5.9884,221.672443,0.5239382731934794,-0.49679999999999946,-0.07660519336335037,-0.0761916446843751,24.0,25.0,25.0
2008-12-31,turkey,7.428,130.565286,0.36668687724545745,1.1559999999999997,0.18431122448979576,0.1703758290346352,31.0,31.0,32.0
2008-12-31,philippines,7.614,130.714967,0.31491380019244475,0.891,0.1325301204819278,0.06176562337527296,30.0,30.0,30.0
2008-12-31,austria,3.855,2208.264184,0.23073109535158776,-0.5770000000000004,-0.13018953068592065,-0.11230050603347615,22.0,22.0,22.0
2008-12-31,peru,7.58,707.167922,0.19594598211993008,1.2400000000000002,0.19558359621451116,0.18590704647676165,32.0,33.0,33.0
2008-12-31,poland,5.3870000000000005,157.113406,-0.06328211101222003,-0.5289999999999999,-0.08941852603110212,-0.08082505729564551,23.0,24.0,24.0
2008-12-31,ireland,4.266,194.287014,-0.03184576196121891,-0.22499999999999964,-0.05010020040080154,-0.04352872896111427,27.0,27.0,27.0
2008-12-31,malaysia,3.218,182.465941,0.24145555471089275,-0.9240000000000004,-0.22308063737324968,-0.21802737140160464,17.0,17.0,15.0
2008-12-31,new zealand,4.627,152.007174,0.19876851996472222,-1.7540000000000004,-0.2748785456824949,-0.25828302164629663,7.0,13.0,13.0
2009-06-30,united states,3.5326,,,-0.4363999999999999,-0.10995212899974804,-0.0771433622061163,28.0,27.0,27.0
2009-06-30,japan,1.359,3476.854366,0.03570286642256226,-0.242,-0.1511555277951281,-0.12706747177736938,32.0,19.0,23.0
2009-06-30,united kingdom,3.69,3309.590474,0.26768983714448535,-1.44,-0.2807017543859649,-0.263085776925185,6.0,5.0,7.0
2009-06-30,canada,3.364,3305.625511,0.24197818335387344,-0.3700000000000001,-0.09908944831280131,-0.06451050475111152,30.0,29.0,28.0
2009-06-30,australia,5.522,1849.822336,0.39670875073702216,-0.9249999999999998,-0.14347758647432907,-0.14687202286440137,18.0,21.0,20.0
2009-06-30,switzerland,2.319,5055.371757,0.2734569069200108,-0.9689999999999999,-0.2947080291970803,-0.3010251630941285,17.0,3.0,4.0
2009-06-30,france,3.729,3334.423454,0.2918720346788921,-1.0810000000000004,-0.22474012474012484,-0.20980106744298893,9.0,10.0,10.0
2009-06-30,germany,3.386,2918.976551,0.2591671624565921,-1.2350000000000003,-0.26725816922743995,-0.23924835335141426,8.0,7.0,8.0
2009-06-30,china,3.21,304.215031,0.1812435625509905,-1.3099999999999996,-0.2898230088495575,-0.3797101449275361,7.0,4.0,3.0
2009-06-30,brazil,12.45,474.910583,0.4390802678743422,0.0,0.0,0.0,33.0,33.0,33.0
2009-06-30,south korea,5.19,342.901368,0.3758735952316177,-0.8549999999999995,-0.14143920595533488,-0.1550879738799201,21.0,23.0,17.0
2009-06-30,spain,4.131,2863.585775,0.2890425072041014,-0.7699999999999996,-0.15711079371556813,-0.15153006002164707,23.0,17.0,18.0
2009-06-30,taiwan,1.6221999999999999,128.551793,0.32366704523522283,-1.0712000000000002,-0.3977129278978244,-0.42873724234540733,10.0,1.0,2.0
2009-06-30,hong kong,2.651,26419.632846,0.18507179128873807,-0.8440000000000003,-0.24148783977110166,-0.17957446808510646,22.0,8.0,15.0
2009-06-30,sweden,3.465,9743.523183,0.29948662256905934,-1.053,-0.23306772908366535,-0.1967488789237668,12.0,9.0,12.0
2009-06-30,netherlands,3.799,5921.979324,0.3611913524134418,-1.012,-0.21035127832051548,-0.19812059514487082,13.0,12.0,11.0
2009-06-30,south africa,8.945,320.668857,0.25116585924026924,-1.754999999999999,-0.16401869158878501,-0.16371268656716412,4.0,16.0,16.0
2009-06-30,italy,4.434,707.8298,0.23561484695897228,-0.7370000000000001,-0.14252562367046995,-0.14229172700067577,25.0,22.0,22.0
2009-06-30,india,7.012,368.098723,0.2880912520851098,-1.6870000000000003,-0.19393033682032423,-0.21647632490696783,5.0,14.0,9.0
2009-06-30,russia,5.04,422.592206,0.40288713228184814,-0.641,-0.1128322478436895,-0.05905656900681777,26.0,26.0,31.0
2009-06-30,mexico,8.181,318.359,0.34276803859793503,-1.0580000000000016,-0.11451455785258158,-0.11637883621163807,11.0,24.0,26.0
2009-06-30,singapore,2.59,6539.764799,0.30992366672115246,-1.0,-0.2785515320334262,-0.2789400278940028,15.0,6.0,5.0
2009-06-30,indonesia,11.09,720.325084,0.44790116319203466,-2.2940000000000005,-0.17139868499701139,-0.19295146774329217,1.0,15.0,14.0
2009-06-30,belgium,3.9619999999999997,4206.762304,0.307315784343398,-0.9930000000000003,-0.20040363269424832,-0.1961481481481482,16.0,13.0,13.0
2009-06-30,thailand,3.739,425.766556,0.21154484477639435,-2.2009999999999996,-0.3705387205387205,-0.44419778002018157,2.0,2.0,1.0
2009-06-30,chile,6.2934,337.81512,0.21764184504234163,-1.7765000000000004,-0.2201390351801138,-0.27393141306359103,3.0,11.0,6.0
2009-06-30,turkey,6.8870000000000005,178.441863,0.44516170513193964,-0.8799999999999999,-0.11329985837517698,-0.12505328975415658,20.0,25.0,24.0
2009-06-30,philippines,8.774000000000001,171.878914,0.259582603599648,-0.9159999999999986,-0.09453044375644981,-0.06397541556083242,19.0,30.0,29.0
2009-06-30,austria,4.139,2717.779398,0.16352494257887518,-0.7489999999999997,-0.15323240589198028,-0.14941153002194288,24.0,18.0,19.0
2009-06-30,peru,5.99,845.734635,0.4399892337387836,-1.0099999999999998,-0.14428571428571424,-0.14428571428571427,14.0,20.0,21.0
2009-06-30,poland,6.269,147.170938,0.5105653332181657,-0.359,-0.054164152082076034,-0.05761977369392504,31.0,32.0,32.0
2009-06-30,ireland,5.73,188.099796,0.15971565434339974,0.6780000000000008,0.13420427553444192,0.13211223694466112,34.0,34.0,34.0
2009-06-30,malaysia,4.37,226.523356,0.2248765597486555,-0.48799999999999955,-0.10045286125977759,-0.11646778042959417,27.0,28.0,25.0
2009-06-30,new zealand,5.932,182.221415,0.2546540811353044,-0.4079999999999995,-0.06435331230283903,-0.06022140221402206,29.0,31.0,30.0
2009-12-31,united states,3.8368,,,1.6245000000000003,0.7343036658681013,0.29154702081837763,31.0,33.0,31.0
2009-12-31,japan,1.295,3600.988033,-0.02711667634136794,0.121,0.10306643952299832,0.06439595529536987,12.0,16.0,16.0
2009-12-31,united kingdom,4.015,4195.534209,-0.14369620386046056,0.9949999999999997,0.32947019867549665,0.18213435841112935,24.0,26.0,26.0
2009-12-31,canada,3.613,4105.514767,-0.051203549598631826,0.9289999999999998,0.3461251862891206,0.1654496883348174,23.0,28.0,22.0
2009-12-31,australia,5.644,2583.663044,-0.15624597214310743,1.6520000000000001,0.41382765531062127,0.2634768740031898,32.0,30.0,29.0
2009-12-31,switzerland,1.901,6437.798081,-0.08224209307878094,-0.19400000000000017,-0.09260143198090698,-0.0603985056039851,6.0,5.0,5.0
2009-12-31,france,3.593,4307.648412,-0.22007551344234444,0.17899999999999983,0.052431165787931944,0.03531268494772141,15.0,13.0,13.0
2009-12-31,germany,3.387,3675.479421,-0.1510290608154109,0.43599999999999994,0.14774652660115217,0.08543993729178914,17.0,19.0,18.0
2009-12-31,china,3.64,359.352047,-0.06125905274166987,0.8800000000000003,0.318840579710145,0.2660217654171706,22.0,25.0,30.0
2009-12-31,brazil,12.45,683.434449,-0.1537380800071434,0.0,0.0,0.0,9.0,9.0,9.0
2009-12-31,south korea,5.39,471.788938,-0.04116578926655545,1.17,0.27725118483412325,0.21410925061762281,27.0,23.0,27.0
2009-12-31,spain,3.9779999999999998,3691.283787,-0.3290011676363154,0.16699999999999982,0.04382051954867494,0.033313385198483904,14.0,12.0,12.0
2009-12-31,taiwan,1.5479,170.159772,-0.12780463763197802,0.13990000000000014,0.09936079545454546,0.05717788903647702,13.0,15.0,15.0
2009-12-31,hong kong,2.599,31309.161622,-0.03536810286934988,1.4020000000000001,1.1712614870509608,0.30385782401387085,29.0,34.0,33.0
2009-12-31,sweden,3.292,12661.578033,-0.0016386225276125987,0.879,0.36427683381682563,0.16541211893112534,21.0,29.0,21.0
2009-12-31,netherlands,3.555,8060.947045,-0.14082292684258668,0.008999999999999897,0.002538071065989911,0.0017666110511335553,10.0,10.0,10.0
2009-12-31,south africa,9.166,401.209926,-0.05392869317993898,1.8520000000000003,0.2532130161334427,0.17308411214953276,33.0,21.0,24.0
2009-12-31,italy,4.142,874.60501,-0.27295190431163896,-0.23999999999999932,-0.05476951163852106,-0.04641268613420989,5.0,6.0,6.0
2009-12-31,india,7.589,474.144745,0.025059891784733335,2.327,0.4422272900038009,0.3021293170605038,34.0,31.0,32.0
2009-12-31,russia,5.002,592.849168,-0.09846090565821608,-3.351,-0.4011732311744284,-0.3489352840110376,1.0,1.0,1.0
2009-12-31,mexico,8.006,427.48229,-0.01893205213249871,0.04600000000000026,0.005778894472361795,0.005182806602444963,11.0,11.0,11.0
2009-12-31,singapore,2.66,8566.592685,-0.012489934555584559,0.6100000000000003,0.29756097560975636,0.17039106145251406,19.0,24.0,23.0
2009-12-31,indonesia,10.06,1042.959527,0.146542456388147,-1.8289999999999988,-0.15383968374127333,-0.15852654387865647,2.0,4.0,4.0
2009-12-31,belgium,3.709,5499.566761,-0.13624485446991008,-0.06599999999999984,-0.017483443708609214,-0.013319878910191693,8.0,8.0,8.0
2009-12-31,thailand,4.184,515.835276,0.1111538521456219,1.5250000000000004,0.5735238811583303,0.31381829406317524,30.0,32.0,34.0
2009-12-31,chile,6.3154,411.337826,0.028179552833052623,0.32699999999999996,0.0546055707701556,0.05063291139240506,16.0,14.0,14.0
2009-12-31,turkey,5.6530000000000005,257.877347,-0.0056258722097058955,-1.7749999999999995,-0.238960689283791,-0.2577319587628865,3.0,2.0,2.0
2009-12-31,philippines,8.654,216.49569,0.0759509069210571,1.04,0.13659049120042033,0.07607065793804631,25.0,18.0,17.0
2009-12-31,austria,3.717,3162.204118,-0.23336179400927592,-0.1379999999999999,-0.03579766536964979,-0.02823240589198034,7.0,7.0,7.0
2009-12-31,peru,5.87,1217.848769,0.04467797019220887,-1.71,-0.22559366754617416,-0.2563718140929535,4.0,3.0,3.0
2009-12-31,poland,6.259,222.311317,-0.1848457089568678,0.8719999999999999,0.16187117133840734,0.13909714468017226,20.0,20.0,20.0
2009-12-31,ireland,4.839,218.142278,-0.2023902170857499,0.5730000000000004,0.13431786216596353,0.11085316308763793,18.0,17.0,19.0
2009-12-31,malaysia,4.286,277.463149,0.09308874383170807,1.0679999999999996,0.33188315724052186,0.2520056630486078,26.0,27.0,28.0
2009-12-31,new zealand,5.8100000000000005,228.624842,-0.14159623126169285,1.1830000000000007,0.255673222390318,0.17502589140405395,28.0,22.0,25.0
2009-12-31,colombia,8.49,2617.108256,0.14306866142873087,,,,,,
2010-06-30,united states,2.9311,,,-0.6015000000000001,-0.17027118835984834,-0.10918497004901073,10.0,10.0,12.0
2010-06-30,japan,1.091,3503.341206,0.18654076111135165,-0.268,-0.19720382634289924,-0.1429714590557482,22.0,7.0,9.0
2010-06-30,united kingdom,3.355,3592.65187,0.2700685129283067,-0.33499999999999996,-0.09078590785907859,-0.062313988095238096,19.0,18.0,20.0
2010-06-30,canada,3.081,3895.297838,0.26952712056006844,-0.2829999999999999,-0.08412604042806182,-0.05104617604617603,21.0,20.0,23.0
2010-06-30,australia,5.094,2179.9761,0.3572973515627076,-0.42799999999999994,-0.07750814922129656,-0.06833785725690562,15.0,21.0,18.0
2010-06-30,switzerland,1.482,5908.340092,0.21811341864780376,-0.837,-0.3609314359637775,-0.263373190685966,6.0,1.0,1.0
2010-06-30,france,3.05,3359.640476,0.2294723541126904,-0.6790000000000003,-0.18208635022794317,-0.1344687592830974,9.0,9.0,10.0
2010-06-30,germany,2.577,3120.375216,0.277294414967562,-0.8090000000000002,-0.23892498523331374,-0.16018216018216022,7.0,4.0,6.0
2010-06-30,china,3.31,337.338481,0.11455192388798352,0.10000000000000009,0.031152647975077885,0.028985507246376836,30.0,30.0,30.0
2010-06-30,brazil,12.384,578.364549,0.25899243177852527,-0.06599999999999895,-0.005301204819276983,-0.005301204819277024,28.0,29.0,28.0
2010-06-30,south korea,4.95,452.367374,0.3218131067073815,-0.2400000000000002,-0.046242774566474076,-0.04431314623338261,23.0,25.0,25.0
2010-06-30,spain,4.561,2476.847111,0.16317301265996487,0.4299999999999997,0.10409101912369878,0.08674601573532373,33.0,34.0,34.0
2010-06-30,taiwan,1.4122,148.412564,0.3968866544209828,-0.20999999999999996,-0.12945382813463202,-0.08768267223382044,26.0,15.0,16.0
2010-06-30,hong kong,2.305,30201.815973,0.2775228019895595,-0.34599999999999964,-0.13051678611844575,-0.07689743304811639,17.0,14.0,17.0
2010-06-30,sweden,2.666,12640.830486,0.339720213458766,-0.7989999999999999,-0.23059163059163057,-0.15144048521607278,8.0,6.0,7.0
2010-06-30,netherlands,2.808,6925.780889,0.1841808504259772,-0.9910000000000001,-0.2608581205580416,-0.1950403463885062,4.0,2.0,4.0
2010-06-30,south africa,8.852,379.573199,0.4185864713804517,-0.09299999999999997,-0.010396869759642269,-0.008885916300401296,27.0,27.0,27.0
2010-06-30,italy,4.094,635.879907,0.16899481304101038,-0.33999999999999986,-0.07668019846639595,-0.06638680074197009,18.0,22.0,19.0
2010-06-30,india,7.546,486.026761,0.17992815008801544,0.5340000000000007,0.07615516257843713,0.07016160819865992,34.0,33.0,33.0
2010-06-30,russia,5.002,534.476702,0.32069254348901444,-0.038000000000000256,-0.007539682539682624,-0.0045492637375793435,29.0,28.0,29.0
2010-06-30,mexico,6.889,419.389173,0.30076279770818015,-1.291999999999999,-0.1579269038014911,-0.14919168591224005,2.0,12.0,8.0
2010-06-30,singapore,2.37,8459.596503,0.2368615465630559,-0.21999999999999975,-0.08494208494208488,-0.061538461538461466,25.0,19.0,21.0
2010-06-30,indonesia,8.379,1195.797378,0.16811878977041883,-2.7110000000000003,-0.24445446348061317,-0.2423565170749151,1.0,3.0,2.0
2010-06-30,belgium,3.444,4750.279088,0.15289428716614384,-0.5179999999999998,-0.1307420494699646,-0.10462532821652186,13.0,13.0,13.0
2010-06-30,thailand,3.146,573.172354,0.4013645256868057,-0.593,-0.15859855576357318,-0.12447523089840469,12.0,11.0,11.0
2010-06-30,chile,6.5762,422.929142,0.4020800534005291,0.28279999999999994,0.04493596466139138,0.04397244725016714,32.0,32.0,32.0
2010-06-30,turkey,5.612,256.426562,0.2149106378457002,-1.2750000000000004,-0.18513140699869324,-0.1865125804564073,3.0,8.0,5.0
2010-06-30,philippines,8.288,232.938734,0.24459823414340365,-0.48600000000000065,-0.05539092774105314,-0.0373128598848369,14.0,23.0,26.0
2010-06-30,austria,3.16,2424.266492,0.4332497452181918,-0.9790000000000001,-0.23653056293790775,-0.2009854239375898,5.0,5.0,3.0
2010-06-30,peru,6.23,1272.25978,0.461866998577916,0.2400000000000002,0.04006677796327218,0.0378548895899054,31.0,31.0,31.0
2010-06-30,poland,5.941,181.218024,0.4137600518147133,-0.3280000000000003,-0.05232094432923917,-0.05236270753512137,20.0,24.0,22.0
2010-06-30,ireland,5.5,173.992415,0.02661775802123345,-0.23000000000000043,-0.04013961605584648,-0.044816835541699226,24.0,26.0,24.0
2010-06-30,malaysia,3.957,303.291845,0.253379354792741,-0.41300000000000026,-0.09450800915331814,-0.09731385485391147,16.0,17.0,14.0
2010-06-30,new zealand,5.336,196.252426,0.2618305416514952,-0.5960000000000001,-0.10047201618341206,-0.0884995174103497,11.0,16.0,15.0
2010-06-30,colombia,7.77,2991.534431,0.2545960284152249,,,,,,
2010-12-31,united states,3.2935,,,-0.5433000000000003,-0.14160237698081746,-0.09976129269188402,9.0,6.0,7.0
2010-12-31,japan,1.1280000000000001,4156.857141,-0.04757745630691146,-0.16699999999999982,-0.12895752895752888,-0.08930481283422449,20.0,9.0,12.0
2010-12-31,united kingdom,3.396,4562.914018,0.05569906533356028,-0.6189999999999998,-0.15417185554171853,-0.11703535640007559,8.0,4.0,6.0
2010-12-31,canada,3.122,4945.186248,0.025664714256481203,-0.4910000000000001,-0.13589814558538615,-0.08971313721907548,10.0,7.0,11.0
2010-12-31,australia,5.545,2958.875787,0.03818273260958627,-0.0990000000000002,-0.017540751240255226,-0.015824808184143255,21.0,21.0,21.0
2010-12-31,switzerland,1.716,7197.028348,0.08511634196497675,-0.18500000000000005,-0.09731720147290901,-0.05884223918575065,19.0,14.0,15.0
2010-12-31,france,3.362,4130.585085,0.15539124743631816,-0.23099999999999987,-0.06429167826328974,-0.045924453280318064,16.0,16.0,17.0
2010-12-31,germany,2.963,3985.637836,0.14214075621295374,-0.42399999999999993,-0.12518452908178324,-0.08483393357342936,12.0,10.0,13.0
2010-12-31,china,3.91,375.981253,0.009314703783914524,0.27,0.07417582417582413,0.08157099697885196,30.0,30.0,31.0
2010-12-31,brazil,12.168,728.15659,-0.016459841419549703,-0.28200000000000003,-0.022650602409638565,-0.022650602409638558,14.0,20.0,20.0
2010-12-31,south korea,4.52,597.945124,0.08278036397199551,-0.8700000000000001,-0.16141001855287573,-0.16102165463631316,5.0,3.0,3.0
2010-12-31,spain,5.453,2881.001716,0.1549679070028016,1.4750000000000005,0.3707893413775769,0.3009589879616406,34.0,34.0,34.0
2010-12-31,taiwan,1.5544,207.31553,-0.02737448564514189,0.00649999999999995,0.004199237676852485,0.002796901893287414,23.0,25.0,23.0
2010-12-31,hong kong,2.868,38583.508567,-0.013617992648014221,0.2689999999999997,0.10350134667179667,0.06134549600912194,29.0,31.0,30.0
2010-12-31,sweden,3.274,16935.176117,0.05260957907049102,-0.017999999999999794,-0.005467800729040073,-0.0034866828087166675,22.0,22.0,22.0
2010-12-31,netherlands,3.154,8201.377103,0.05535341788319159,-0.40100000000000025,-0.11279887482419138,-0.0796583234008741,13.0,11.0,14.0
2010-12-31,south africa,8.156,538.457405,-0.03800390673427545,-1.0099999999999998,-0.11018983198778087,-0.0987099296325254,4.0,12.0,8.0
2010-12-31,italy,4.8149999999999995,743.340313,0.10820766288777883,0.6729999999999992,0.1624818928054077,0.13268927444794937,32.0,32.0,33.0
2010-12-31,india,7.9190000000000005,573.476657,-0.08477644801504114,0.33000000000000007,0.04348398998550529,0.04342105263157896,31.0,28.0,28.0
2010-12-31,russia,5.917,705.879395,0.09764606034434542,0.915,0.18292682926829262,0.12411828540423224,33.0,33.0,32.0
2010-12-31,mexico,6.96,545.525834,0.0005106192642747587,-1.0460000000000003,-0.13065201099175616,-0.12378698224852075,3.0,8.0,4.0
2010-12-31,singapore,2.71,10463.349614,0.013888236975811541,0.04999999999999982,0.018796992481203034,0.014005602240896309,26.0,27.0,27.0
2010-12-31,indonesia,7.606,1396.833386,0.127245392171633,-2.4540000000000006,-0.24393638170974163,-0.220326809121925,1.0,2.0,1.0
2010-12-31,belgium,3.9699999999999998,5476.569623,0.08120086999942067,0.2609999999999997,0.07036937179832825,0.05275924802910848,28.0,29.0,29.0
2010-12-31,thailand,3.726,803.223404,0.0201680278728531,-0.4580000000000002,-0.10946462715105165,-0.09629941126997481,11.0,13.0,10.0
2010-12-31,chile,6.3369,592.980514,-0.0009344219361649975,0.02149999999999963,0.003404376603223902,0.0033290752138736704,25.0,23.0,25.0
2010-12-31,turkey,4.851,311.535358,-0.09218179016456929,-0.8020000000000005,-0.14187157261631,-0.11820191599115704,6.0,5.0,5.0
2010-12-31,philippines,6.326,289.915137,-0.0027267393078548308,-2.3280000000000003,-0.26900855095909415,-0.17974751959232524,2.0,1.0,2.0
2010-12-31,austria,3.507,3474.579332,0.0752816358489754,-0.20999999999999996,-0.05649717514124297,-0.043263288009888747,17.0,18.0,18.0
